t,ax,ay,az,gx,gy,gz
3.515000,0.934620261,0.402728140,7.116623878,-1.114336729,0.640043259,-0.065931194
3.556000,-0.071480744,0.249417514,8.908441544,-1.546833634,0.461078942,-0.079779625
3.577000,-0.770960450,-0.766265392,9.943288803,-1.705557942,0.430186301,-0.009472229
3.615000,-0.814079046,-1.302852631,10.992507935,-1.515941024,0.434447348,0.046986740
3.635000,-0.641604602,-1.858603597,11.577004433,-1.505288363,0.449361026,0.060835164
3.655000,-0.397265822,-2.284998894,12.650178909,-1.587313652,0.455752611,0.070422530
3.677000,0.206394777,-2.347281456,14.221612930,-1.666143179,0.177718863,0.281344712
3.696000,0.632789969,-2.371235847,15.515172005,-1.666143179,0.177718863,0.281344712
3.736000,0.417196870,-3.018015385,16.200279236,-0.588096499,-0.002310684,0.064030953
3.759000,0.465106457,-3.238399029,16.032594681,-0.164121658,-0.038529646,0.028877258
3.779000,0.484270245,-3.425246716,15.472052574,-0.164121658,-0.038529646,0.028877258
3.818000,0.738191009,-3.152162075,14.465951920,0.601802826,-0.215363383,-0.106411211
3.857000,0.556134641,-2.812004089,13.502969742,0.813790321,-0.363435030,-0.163935438
3.877000,0.177649036,-2.390399933,12.860980988,1.184502006,-0.611641407,-0.211872295
3.896000,0.144112334,-1.872976422,12.199829102,1.184502006,-0.611641407,-0.211872295
3.918000,0.096202761,-1.508863688,10.968553543,1.376249433,-0.625489831,-0.173522815
3.938000,-0.042734999,-1.245361090,9.315672874,1.622325301,-0.557312965,-0.188436493
3.978000,0.177649036,-0.608163834,6.086567879,1.825790644,-0.212167591,-0.151152268
3.998000,0.402823985,-0.172186717,4.936738491,1.825790644,-0.212167591,-0.151152268
4.019000,0.647162855,0.493756294,4.366614342,1.173849344,-0.117359139,-0.028646972
4.058000,1.126258492,1.083044052,4.615744114,0.825508177,-0.170622319,0.093858324
4.078000,1.198122859,1.126162648,4.644489765,0.414316446,-0.005506475,0.094923593
4.098000,1.246032476,1.159699321,4.610953331,0.414316446,-0.005506475,0.094923593
4.117000,1.538280845,1.221981764,4.879246712,0.045735266,0.304485202,0.109837279
4.138000,1.816156387,1.245936632,5.521234989,0.045735266,0.304485202,0.109837279
4.158000,1.796992540,1.087834954,6.239878654,-0.457069129,0.493036836,0.068291999
4.178000,1.691591501,0.843496203,7.054341316,-0.457069129,0.493036836,0.068291999
4.219000,1.044812322,0.536874950,9.162362099,-0.919393480,0.397163123,-0.005211174
4.258000,0.460315496,0.517711103,11.917162895,-1.078117728,0.257613599,-0.002015384
4.279000,0.249513373,0.383564323,12.947218895,-1.094096661,0.144695684,0.005441461
4.301000,-0.248746157,0.134434536,13.517342567,-0.653077602,0.104215674,-0.117063850
4.340000,-0.699096084,0.153598368,13.110111237,-0.180100605,0.130847260,0.035268843
4.379000,0.014756486,0.115270719,12.659761429,-0.044812132,0.114868306,0.084270954
4.401000,0.187230945,-0.076367572,12.132756233,0.358922750,0.024320904,0.064030953
4.439000,0.048293184,-0.085949481,10.441548347,0.477166981,-0.021485427,0.056574114
4.459000,0.072247967,-0.148231924,9.622294426,0.454796463,-0.037464380,0.083205692
4.480000,0.134530410,-0.095531397,8.918024063,0.281158507,0.025386168,0.091727801
4.500000,0.244722441,0.000287743,8.630566597,0.281158507,0.025386168,0.091727801
4.539000,0.431569755,-0.105113313,9.229435921,-0.125772148,0.013668269,0.147121504
4.560000,0.536970854,-0.061994698,9.876214981,-0.125772148,0.013668269,0.147121504
4.580000,0.747772932,0.105688795,10.575695038,-0.190753236,0.008341951,0.135403618
4.603000,0.757354856,0.163180292,10.772124290,-0.045877397,-0.109902292,0.045921475
4.640000,0.182439983,-0.014085128,10.403220177,0.217242688,-0.074748598,0.020355150
4.660000,0.407614946,0.009869657,10.197209358,0.217242688,-0.074748598,0.020355150
4.681000,0.479479283,0.091315925,9.967243195,0.240678489,-0.012963319,0.015028833
4.701000,0.465106457,0.172762200,9.694158554,0.240678489,-0.012963319,0.015028833
4.721000,0.666326642,0.302118033,9.454610825,0.242809013,-0.027877009,0.038464632
4.742000,0.805264413,0.311699957,9.215063095,0.220438480,-0.012963319,-0.000950120
4.762000,0.632789969,0.153598368,9.023425102,0.220438480,-0.012963319,-0.000950120
4.782000,0.498643130,0.297327071,8.903650284,0.069171064,-0.021485427,-0.017994337
4.804000,0.450733572,0.460219622,9.071333885,0.069171064,-0.021485427,-0.017994337
4.841000,0.292631984,0.445846766,9.325255394,-0.028833177,0.008341951,-0.025451180
4.861000,0.259095281,0.417100996,9.334836960,0.002059463,0.027516698,0.009702515
4.882000,0.354914427,0.340445697,9.253390312,0.002059463,0.027516698,0.009702515
4.902000,0.369287312,0.335654736,9.114453316,0.031886842,0.076518819,0.004376197
4.942000,0.771727741,0.503338218,9.176734924,0.008451045,0.161739901,0.018224623
4.982000,0.479479283,0.431473881,9.171944618,0.088345811,0.195828333,-0.020124864
5.003000,0.393242091,0.517711103,9.152780533,0.093672127,0.221394658,-0.012668019
5.042000,0.364496350,0.603948355,9.727695465,-0.005397381,0.235243082,-0.004145911
5.082000,0.029129360,0.704558432,10.355310440,-0.171578497,0.184110433,-0.007341702
5.103000,-0.114599362,0.551247835,10.508621216,-0.134294271,0.153217793,0.003310934
5.142000,-0.095435530,0.397937179,10.719423294,-0.123641632,0.177718863,-0.011602756
5.163000,-0.076271698,0.426682919,10.829615593,-0.138555333,0.088236719,0.009702515
5.185000,-0.210418493,0.282954216,10.733796120,-0.138555333,0.088236719,0.009702515
5.223000,-0.564949274,0.244626552,10.546949387,-0.073574245,0.005146160,-0.003080647
5.244000,-0.411638707,0.412310064,10.465502739,-0.060791086,0.015798796,0.026746735
5.283000,-0.311028600,0.115270719,10.154090881,0.026560526,0.086106196,0.023550943
5.305000,-0.306237638,0.072152101,9.904960632,0.105390027,0.029647222,0.058704633
5.326000,-0.176881790,0.005078699,9.761232376,0.105390027,0.029647222,0.058704633
5.364000,0.038711268,0.191926032,9.972034454,-0.052268978,0.016864059,0.046986740
5.404000,0.024338398,0.110479757,9.727695465,-0.008593172,0.000885107,0.037399366
5.427000,-0.018780213,-0.033248957,9.818723679,-0.007527908,0.044560913,-0.005211174
5.464000,0.239931479,0.211089849,10.039107323,-0.074639507,0.034973539,0.020355150
5.504000,0.009965528,0.297327071,10.087017059,-0.061856348,-0.009767529,-0.029712234
