t,ax,ay,az,gx,gy,gz
1.186000,1.063976049,1.562139750,5.847020149,-0.652132213,0.311162293,0.124785371
1.226000,0.124948502,0.311699957,8.156261444,-0.544540644,0.457103401,0.157808542
1.248000,-0.646395564,0.579993546,9.478565216,-0.476363808,0.846989870,0.330381244
1.287000,1.059185147,1.442365885,7.303471088,-0.446536452,1.399861574,0.322924405
1.307000,0.345332503,-0.684819102,7.456781864,-0.463580668,0.988669932,-0.201185271
1.327000,-0.320610523,-0.905203164,8.453300476,-0.555193245,0.454972863,0.252617002
1.346000,0.412405908,0.685394585,8.822204590,-0.832161784,0.204635948,0.473126560
1.366000,0.029129360,0.709349394,9.478565216,-0.832161784,0.204635948,0.473126560
1.407000,-0.598486006,-0.411734581,11.701569557,-0.920578659,0.548716068,0.113067478
1.427000,-0.349356264,0.100897849,11.351829529,-0.920578659,0.548716068,0.113067478
1.449000,-0.665559411,-0.220096290,10.767333031,-0.743744910,0.487996042,0.147155896
1.487000,-1.063208818,-0.900412202,13.263422012,-0.703264892,0.620088756,0.259008586
1.507000,-0.378102005,0.824332356,13.249049187,-0.703264892,0.620088756,0.259008586
1.528000,-0.215209454,-0.641700506,13.196348190,-0.631892204,0.923688829,-0.068027318
1.548000,-0.497875929,-2.251461983,14.422833443,-0.379424840,0.921558321,-0.064831533
1.567000,-0.622440815,-1.211824417,15.601408958,-0.379424840,0.921558321,-0.064831533
1.588000,0.350123465,-0.430898398,16.942876816,-0.251593202,0.849120378,0.306945443
1.628000,0.848383009,-0.603372872,16.875802994,-0.039605767,0.663764536,-0.320494771
1.649000,-0.550576448,-1.307643533,16.075714111,-0.039605767,0.663764536,-0.320494771
1.669000,-0.866779625,-1.034559011,15.903239250,0.069051109,0.043781158,-0.150052622
1.689000,-0.584113121,-0.148231924,16.118831635,0.038158469,-0.643313825,0.164200112
1.729000,-0.876361489,-0.981858432,14.552188873,0.311931193,-0.627334833,-0.147922099
1.749000,-1.269219995,-1.130378127,13.761681557,0.311931193,-0.627334833,-0.147922099
1.769000,-1.278801918,-0.866875470,12.980754852,0.664533496,-0.822278082,-0.028612573
1.790000,-1.044044971,-0.512344658,12.405839920,0.664533496,-0.822278082,-0.028612573
1.809000,-1.067999840,-0.526717544,11.907580376,0.616596639,-0.926673889,-0.082941011
1.830000,-1.178191781,-0.900412202,11.476394653,0.561202884,-1.031069756,-0.118094705
1.850000,-1.053626895,-0.684819102,10.729005814,0.671990335,-1.009764552,-0.078679956
1.889000,-0.689514160,-0.167395756,9.799559593,0.648554504,-0.893650711,-0.186271578
1.910000,-0.497875929,0.052988268,9.531266212,0.593160808,-0.871280193,-0.217164218
1.929000,-0.162508920,-0.387779772,9.315672874,0.610205054,-0.923478127,-0.133008406
1.950000,0.196812853,0.076943055,8.774294853,0.804082990,-0.656096935,-0.175618947
1.971000,0.014756486,0.393146217,8.213752747,0.804082990,-0.656096935,-0.175618947
1.991000,-0.023571171,0.359609514,8.194588661,0.796626151,-0.558092713,-0.264035791
2.030000,0.565716565,0.738095164,7.154951572,0.849889338,-0.745579123,-0.188402101
2.051000,0.215976700,0.900987685,6.781256676,0.744428217,-0.999111831,-0.274688452
2.070000,0.201603815,0.934524357,6.393189430,0.744428217,-0.999111831,-0.274688452
2.092000,0.536970854,1.490275383,5.942839146,0.582508206,-0.924543381,-0.166031569
2.131000,0.944202185,1.686704636,5.688918591,0.368390143,-0.580463231,-0.117029443
2.152000,1.231659651,1.753777981,4.730727196,0.413131237,-0.470741153,-0.092528380
2.171000,1.504744172,1.777732849,4.285168171,0.274646968,-0.183119968,-0.039265208
2.211000,2.003003597,2.036444664,4.079156876,0.140423760,-0.010547284,0.033172712
2.231000,1.854484081,1.859179139,3.719835281,-0.085412100,0.182265416,0.073652729
2.252000,1.883229733,1.360919595,4.064784050,-0.085412100,0.182265416,0.073652729
2.272000,1.902393579,1.106998801,4.347450733,-0.231353208,0.233398065,0.198288545
2.292000,1.979048848,1.394456267,3.806072474,-0.231353208,0.233398065,0.198288545
2.311000,1.955094099,1.677122712,3.283858061,-0.610586941,0.592391908,0.074717991
2.351000,1.763455868,-0.421316475,3.964173794,-0.830031276,0.690396130,0.053412721
2.373000,1.025648475,-1.001022339,6.081777096,-1.011126161,0.369751781,0.284574926
2.393000,0.977738857,0.436264843,8.060441971,-1.011126161,0.369751781,0.284574926
2.432000,1.140631437,-0.526717544,8.692848206,-0.898208141,0.639263511,0.081109576
2.455000,-0.061898828,-1.997541308,9.262972832,-0.898208141,0.639263511,0.081109576
2.475000,-0.933852971,-0.751892507,10.110972404,-0.669176459,0.396383375,0.213202238
2.513000,0.570507526,-0.004503213,11.026044846,-0.669176459,0.764964581,0.186570659
2.533000,0.479479283,-0.608163834,10.719423294,-0.669176459,0.764964581,0.186570659
2.553000,-0.531412601,-1.283688784,10.436757088,-0.551997483,0.610501349,-0.121290497
2.574000,-0.627231717,-1.547191381,11.845298767,-0.507256389,0.412362307,0.263269633
2.594000,-0.143345103,-0.296751589,12.803489685,-0.507256389,0.412362307,0.263269633
2.633000,0.168067113,-1.369925976,12.952009201,-0.281420588,0.405970752,0.143960118
2.654000,0.680699527,-1.369925976,14.034766197,-0.281420588,0.405970752,0.143960118
2.693000,0.642371893,-0.732728720,13.043037415,-0.025757341,0.367621243,0.211071715
2.714000,0.781309664,-1.743620634,14.231195450,0.020048991,0.374012828,0.100284316
2.734000,1.471207500,-0.330288291,14.863601685,0.157467976,0.430471808,0.107741162
2.775000,2.031749249,0.488965392,12.736416817,0.352411211,0.522084475,0.088566415
2.814000,0.172858074,-0.732728720,11.955490112,0.146815345,-0.184185237,-0.081875749
2.834000,0.148903295,-0.076367572,11.505140305,0.072246902,-0.193772614,0.067261145
2.854000,0.254304320,0.254208475,11.203310013,0.072246902,-0.193772614,0.067261145
2.875000,0.192021906,0.120061666,11.030836105,0.030701624,0.017149568,-0.176684216
2.894000,-0.181672752,-0.392570734,10.791287422,0.030701624,0.017149568,-0.176684216
2.915000,-0.325401485,-0.258423924,10.355310440,0.064790063,-0.003090440,-0.050983105
2.955000,-0.085853614,0.105688795,10.110972404,-0.043866821,-0.082985200,-0.016894672
2.975000,-0.248746157,0.033824444,10.000780106,-0.043866821,-0.082985200,-0.016894672
2.995000,-0.263119042,-0.124277145,9.761232376,0.076507956,-0.040374659,-0.062701002
3.015000,-0.243955195,-0.138650015,9.459402084,0.076507956,-0.040374659,-0.062701002
3.034000,-0.272700936,-0.157813847,9.224644661,0.071181640,0.011823249,-0.089332588
3.055000,-0.234373286,-0.229678199,9.028215408,-0.024692077,0.069347486,-0.090397857
3.076000,-0.267909974,-0.320706367,9.052170753,-0.024692077,0.069347486,-0.090397857
3.115000,-0.085853614,-0.296751589,8.994678497,-0.012974179,0.045911685,-0.070157848
3.134000,-0.191254660,-0.387779772,9.066543579,0.024310045,0.095979072,-0.077614695
3.155000,-0.296655744,-0.311124474,9.406701088,0.074377432,0.130067497,-0.090397857
3.177000,-0.200836584,-0.023667041,9.885796547,0.106335334,0.139654875,-0.056309424
3.216000,-0.085853614,-0.105113313,10.225955009,0.137227967,0.132198036,0.029976923
3.256000,-0.239164233,-0.057203740,10.264282227,0.110596389,0.091718018,-0.029677834
3.277000,-0.210418493,0.081734017,10.336147308,0.050941631,0.068282217,-0.017959936
3.297000,-0.263119042,0.043406360,10.259491920,0.009396355,0.048042212,-0.019025199
3.317000,-0.426011592,-0.076367572,10.019944191,0.003004774,0.056564320,-0.040330470
3.337000,-0.325401485,-0.176977664,9.871423721,0.003004774,0.058694847,-0.035004154
3.356000,-0.105017439,-0.124277145,9.641458511,-0.018300496,0.062955901,-0.003046247
3.377000,-0.157717973,-0.186559588,9.727695465,-0.052388929,0.073608533,-0.012633618
3.417000,-0.311028600,0.043406360,9.770813942,-0.044932082,0.052303266,-0.030743100
3.457000,-0.143345103,0.052988268,9.847469330,0.079703748,-0.002025176,-0.032873627
3.479000,-0.287073821,-0.047621828,9.809142113,0.090356387,0.071478009,-0.115964182
3.517000,-0.579322159,0.005078699,9.746859550,0.040289000,0.309031755,-0.137269452
3.538000,-0.675141335,-0.090740442,9.550430298,0.040289000,0.309031755,-0.137269452
3.579000,-0.493084967,-0.172186717,9.718113899,0.024310045,0.260029644,-0.131943136
3.599000,-0.545785487,-0.042830870,9.823514938,0.005135301,0.106631704,-0.087202065
3.618000,-0.665559411,-0.033248957,9.804350853,0.005135301,0.106631704,-0.087202065
3.658000,-0.641604602,-0.172186717,9.895379066,-0.019365760,0.006496931,-0.088267326
3.679000,-0.900316298,0.359609514,10.949389458,0.020048991,-0.341844261,-0.020090463
3.700000,0.517807007,0.397937179,11.615332603,0.020048991,-0.341844261,-0.020090463
3.738000,-0.315819561,0.350027621,10.302610397,-0.023626814,-0.309886336,0.052347459
3.758000,0.048293184,0.043406360,9.425865173,-0.054519456,-0.038244136,-0.133008406
3.779000,-0.358938187,-0.315915436,9.430656433,-0.036409974,-0.260884225,-0.142595783
3.802000,-0.536203563,-0.378197879,10.676304817,-0.069433145,-0.269406348,0.001214807
3.840000,-0.258328080,0.124852628,9.718113899,0.155337453,-0.182054713,0.016128495
3.878000,0.211185738,0.038615398,10.470293999,0.304474354,-0.472871661,-0.120225236
3.900000,-0.109808400,-0.052412786,9.579175949,0.010461618,0.077869594,-0.125551552
3.939000,-0.013989257,0.100897849,9.876214981,-0.017235233,-0.137313649,-0.008372564
3.979000,-0.033153087,0.052988268,9.890587807,0.000874247,0.004366404,0.000149544
4.000000,-0.009198301,0.062570184,9.909751892,0.000874247,0.004366404,0.000149544
4.021000,-0.004407343,0.076943055,9.895379066,-0.001256280,-0.005220967,0.000149544
4.060000,-0.009198301,0.067361146,9.900169373,-0.000191017,0.000105351,0.000149544
4.080000,-0.013989257,0.062570184,9.900169373,-0.000191017,-0.002025176,0.000149544
4.101000,-0.004407343,0.072152101,9.885796547,-0.000191017,0.001170614,0.000149544
4.141000,-0.013989257,0.076943055,9.895379066,-0.000191017,-0.000959913,0.000149544
4.161000,-0.009198301,0.076943055,9.890587807,0.000874247,0.001170614,0.000149544
4.181000,-0.009198301,0.072152101,9.900169373,0.000874247,0.001170614,0.000149544
4.201000,-0.004407343,0.072152101,9.895379066,-0.000191017,-0.000959913,0.000149544
4.221000,-0.009198301,0.076943055,9.895379066,-0.000191017,0.000105351,0.000149544
4.241000,-0.009198301,0.067361146,9.890587807,-0.000191017,0.000105351,0.000149544
4.261000,-0.013989257,0.067361146,9.895379066,-0.000191017,0.000105351,0.000149544
4.302000,-0.004407343,0.076943055,9.900169373,-0.000191017,0.000105351,0.000149544
4.323000,-0.004407343,0.081734017,9.904960632,-0.000191017,-0.000959913,0.000149544
4.361000,-0.013989257,0.067361146,9.900169373,-0.000191017,0.000105351,0.000149544
4.382000,-0.009198301,0.072152101,9.895379066,-0.000191017,0.000105351,-0.000915720
4.421000,-0.004407343,0.076943055,9.895379066,-0.000191017,0.000105351,0.000149544
4.442000,-0.018780213,0.072152101,9.895379066,0.000874247,0.000105351,0.000149544
4.482000,-0.004407343,0.076943055,9.904960632,-0.000191017,0.000105351,0.000149544
4.503000,-0.009198301,0.072152101,9.890587807,-0.000191017,0.000105351,0.000149544
4.523000,-0.004407343,0.076943055,9.900169373,-0.000191017,0.000105351,0.000149544
4.562000,-0.004407343,0.062570184,9.895379066,-0.000191017,0.000105351,0.000149544
4.583000,-0.013989257,0.072152101,9.890587807,-0.000191017,0.000105351,0.000149544
4.606000,-0.013989257,0.072152101,9.900169373,-0.000191017,0.000105351,0.000149544
4.643000,-0.009198301,0.072152101,9.900169373,0.000874247,0.000105351,0.000149544
4.664000,-0.009198301,0.067361146,9.900169373,0.000874247,0.000105351,0.000149544
4.705000,-0.013989257,0.076943055,9.895379066,-0.000191017,-0.000959913,-0.000915720
4.746000,-0.009198301,0.067361146,9.900169373,-0.000191017,0.000105351,0.000149544
4.783000,-0.013989257,0.067361146,9.900169373,-0.000191017,0.000105351,0.000149544
4.804000,-0.009198301,0.076943055,9.900169373,-0.000191017,0.000105351,0.000149544
4.827000,-0.009198301,0.072152101,9.895379066,-0.000191017,0.000105351,0.000149544
4.865000,-0.009198301,0.072152101,9.900169373,-0.000191017,0.000105351,0.000149544
4.904000,-0.009198301,0.067361146,9.895379066,-0.000191017,0.000105351,0.000149544
4.926000,-0.013989257,0.062570184,9.895379066,-0.000191017,0.000105351,0.000149544
4.965000,-0.009198301,0.076943055,9.895379066,-0.000191017,0.000105351,0.000149544
5.004000,-0.009198301,0.076943055,9.895379066,-0.000191017,0.000105351,0.000149544
5.026000,-0.009198301,0.076943055,9.904960632,0.000874247,-0.000959913,-0.000915720
5.046000,-0.004407343,0.076943055,9.895379066,0.000874247,-0.000959913,-0.000915720
5.085000,-0.013989257,0.072152101,9.890587807,-0.000191017,0.000105351,0.000149544
5.106000,-0.013989257,0.072152101,9.900169373,-0.000191017,0.000105351,0.000149544
5.128000,-0.004407343,0.072152101,9.900169373,-0.000191017,0.000105351,0.000149544
5.167000,-0.009198301,0.076943055,9.900169373,0.000874247,-0.000959913,0.000149544
5.187000,-0.013989257,0.072152101,9.895379066,-0.000191017,-0.000959913,0.000149544
5.207000,-0.004407343,0.072152101,9.900169373,-0.000191017,-0.000959913,0.000149544
5.229000,-0.009198301,0.067361146,9.895379066,-0.000191017,0.000105351,0.000149544
5.266000,-0.009198301,0.072152101,9.900169373,-0.000191017,-0.000959913,-0.000915720
5.306000,-0.013989257,0.072152101,9.895379066,-0.000191017,0.000105351,0.000149544
5.327000,-0.009198301,0.076943055,9.890587807,-0.000191017,0.000105351,0.000149544
5.348000,-0.004407343,0.067361146,9.900169373,-0.000191017,0.000105351,0.000149544
5.387000,-0.004407343,0.072152101,9.895379066,-0.000191017,0.000105351,0.000149544
5.428000,-0.009198301,0.076943055,9.900169373,-0.000191017,0.000105351,0.000149544
5.448000,-0.004407343,0.072152101,9.895379066,-0.000191017,0.000105351,0.000149544
5.487000,-0.013989257,0.072152101,9.895379066,-0.000191017,0.001170614,0.000149544
5.507000,-0.013989257,0.072152101,9.895379066,-0.000191017,0.000105351,0.000149544
5.527000,-0.009198301,0.076943055,9.895379066,-0.000191017,0.000105351,0.000149544
5.549000,0.000383615,0.076943055,9.904960632,-0.000191017,-0.000959913,-0.000915720
5.587000,-0.013989257,0.062570184,9.900169373,-0.000191017,0.000105351,0.000149544
5.607000,-0.004407343,0.067361146,9.904960632,-0.000191017,0.000105351,0.000149544
5.628000,0.000383615,0.076943055,9.890587807,-0.000191017,0.000105351,0.000149544
5.649000,-0.004407343,0.076943055,9.900169373,-0.000191017,0.000105351,-0.000915720
5.669000,-0.018780213,0.062570184,9.895379066,-0.000191017,0.000105351,-0.000915720
5.689000,-0.013989257,0.067361146,9.895379066,-0.000191017,0.000105351,0.000149544
5.708000,-0.004407343,0.076943055,9.890587807,-0.000191017,0.000105351,0.000149544
5.750000,-0.009198301,0.072152101,9.900169373,-0.000191017,0.000105351,0.000149544
5.789000,-0.013989257,0.062570184,9.890587807,0.000874247,-0.000959913,-0.000915720
5.808000,-0.009198301,0.076943055,9.900169373,-0.000191017,0.001170614,-0.000915720
5.829000,-0.009198301,0.076943055,9.900169373,-0.000191017,0.001170614,-0.000915720
5.850000,-0.009198301,0.072152101,9.900169373,-0.000191017,0.000105351,0.000149544
5.888000,-0.013989257,0.067361146,9.895379066,-0.000191017,0.000105351,0.000149544
5.909000,-0.009198301,0.072152101,9.895379066,-0.000191017,0.000105351,0.000149544
5.929000,-0.004407343,0.076943055,9.900169373,-0.000191017,0.000105351,0.000149544
5.951000,-0.004407343,0.076943055,9.900169373,-0.000191017,0.000105351,0.000149544
5.989000,-0.013989257,0.067361146,9.895379066,-0.000191017,0.000105351,0.000149544
6.009000,-0.009198301,0.072152101,9.890587807,-0.000191017,0.000105351,0.000149544
6.030000,-0.004407343,0.062570184,9.895379066,0.000874247,0.000105351,0.000149544
6.051000,-0.009198301,0.072152101,9.895379066,0.000874247,0.000105351,0.000149544
6.090000,-0.009198301,0.076943055,9.895379066,-0.000191017,0.000105351,0.000149544
6.110000,-0.009198301,0.067361146,9.895379066,-0.000191017,0.000105351,0.000149544
6.132000,-0.009198301,0.062570184,9.895379066,-0.000191017,0.000105351,0.000149544
6.154000,-0.013989257,0.072152101,9.904960632,-0.000191017,0.000105351,0.000149544
6.191000,-0.004407343,0.076943055,9.895379066,-0.000191017,0.000105351,0.000149544
6.211000,-0.009198301,0.072152101,9.900169373,-0.000191017,0.000105351,-0.000915720
6.252000,-0.009198301,0.062570184,9.895379066,-0.000191017,-0.000959913,0.000149544
6.272000,-0.018780213,0.072152101,9.895379066,-0.000191017,-0.000959913,-0.000915720
6.311000,0.005174574,0.081734017,9.900169373,-0.000191017,-0.000959913,0.000149544
6.331000,0.000383615,0.067361146,9.895379066,-0.000191017,0.000105351,0.000149544
6.354000,-0.023571171,0.052988268,9.900169373,-0.000191017,0.000105351,0.000149544
6.392000,-0.004407343,0.086524971,9.904960632,-0.000191017,-0.000959913,0.000149544
6.413000,0.000383615,0.067361146,9.895379066,-0.000191017,0.000105351,0.000149544
6.453000,-0.013989257,0.067361146,9.900169373,-0.000191017,0.000105351,-0.000915720
6.473000,-0.018780213,0.076943055,9.895379066,-0.000191017,0.000105351,-0.000915720
6.512000,-0.004407343,0.076943055,9.890587807,-0.000191017,0.000105351,-0.000915720
6.532000,-0.004407343,0.067361146,9.900169373,-0.000191017,0.001170614,0.000149544
6.552000,-0.013989257,0.062570184,9.895379066,-0.000191017,0.001170614,0.000149544
6.573000,-0.013989257,0.076943055,9.890587807,-0.000191017,0.000105351,0.000149544
6.612000,-0.004407343,0.086524971,9.895379066,-0.000191017,-0.000959913,0.000149544
6.651000,-0.013989257,0.052988268,9.900169373,0.000874247,0.000105351,0.000149544
6.674000,-0.018780213,0.062570184,9.895379066,-0.000191017,-0.000959913,0.000149544
6.693000,-0.009198301,0.086524971,9.895379066,-0.000191017,-0.000959913,0.000149544
6.733000,-0.004407343,0.052988268,9.904960632,0.000874247,0.000105351,0.000149544
6.754000,-0.013989257,0.057779230,9.895379066,-0.000191017,-0.000959913,0.000149544
6.775000,-0.009198301,0.076943055,9.895379066,-0.000191017,-0.000959913,0.000149544
6.796000,-0.004407343,0.081734017,9.895379066,-0.000191017,0.000105351,0.000149544
6.835000,-0.013989257,0.067361146,9.895379066,-0.000191017,0.000105351,0.000149544
6.855000,-0.009198301,0.067361146,9.895379066,-0.000191017,0.000105351,0.000149544
6.894000,-0.013989257,0.076943055,9.895379066,-0.000191017,-0.000959913,0.000149544
6.914000,-0.009198301,0.081734017,9.900169373,-0.000191017,-0.000959913,0.000149544
6.934000,-0.004407343,0.076943055,9.900169373,-0.000191017,0.000105351,0.000149544
6.954000,-0.009198301,0.062570184,9.900169373,-0.000191017,0.000105351,0.000149544
6.975000,-0.009198301,0.062570184,9.900169373,-0.000191017,-0.000959913,0.000149544
6.995000,-0.013989257,0.072152101,9.895379066,-0.000191017,0.000105351,0.000149544
7.034000,-0.004407343,0.076943055,9.904960632,-0.000191017,0.000105351,-0.000915720
7.056000,-0.009198301,0.072152101,9.900169373,-0.000083309,0.000301038,0.000232682
7.076000,-0.018780213,0.067361146,9.900169373,-0.000083309,0.000301038,0.000232682
7.116000,-0.004407343,0.076943055,9.900169373,-0.000082764,0.000296812,0.000233866
7.155000,-0.023571171,0.072152101,9.895379066,-0.000082606,0.000294389,0.000233953
7.177000,-0.018780213,0.076943055,9.890587807,-0.000082318,-0.000776895,0.000233233
7.216000,-0.013989257,0.072152101,9.904960632,-0.000080683,-0.000784382,-0.000833449
7.237000,0.009965528,0.052988268,9.885796547,-0.000079251,0.001342284,0.000231558
7.256000,0.000383615,0.057779230,9.895379066,-0.000077369,-0.001857357,0.000232156
7.278000,-0.033153087,0.081734017,9.900169373,-0.000071774,-0.001864536,0.001301026
7.319000,-0.018780213,0.076943055,9.895379066,-0.000065796,-0.000806822,-0.000825151
7.357000,-0.009198301,0.072152101,9.900169373,0.001001724,0.000255954,0.000241356
7.378000,-0.009198301,0.076943055,9.895379066,-0.000061964,0.000255098,0.000242142
7.399000,-0.018780213,0.081734017,9.895379066,-0.000061134,0.000256236,0.000242688
7.437000,-0.013989257,0.052988268,9.904960632,-0.000061249,-0.000805927,0.000242871
7.457000,-0.018780213,0.076943055,9.900169373,-0.000064141,-0.000796593,0.000241932
7.478000,-0.004407343,0.096106887,9.895379066,-0.000066596,0.000274010,0.000240962
7.498000,0.009965528,0.105688795,9.895379066,-0.000066596,0.000274010,0.000240962
7.517000,-0.013989257,0.057779230,9.904960632,-0.000072842,0.000285447,0.000238341
7.537000,-0.023571171,0.024242528,9.890587807,-0.000076404,0.000290554,0.000236800
7.578000,0.014756486,0.115270719,9.876214981,0.000981170,-0.000766599,-0.000832682
7.600000,0.009965528,0.110479757,9.881006241,0.002036245,-0.000760036,0.000225621
7.619000,-0.004407343,0.072152101,9.876214981,0.002029052,-0.002886671,0.000221709
7.657000,-0.013989257,0.067361146,9.943288803,0.002019569,-0.000750886,0.000217692
7.682000,-0.009198301,0.086524971,9.885796547,-0.000123453,-0.001808594,0.000213645
7.718000,-0.009198301,0.052988268,9.895379066,-0.000157787,0.000345132,0.000205704
7.738000,-0.013989257,0.067361146,9.890587807,-0.000178449,-0.000705232,0.000201752
7.782000,-0.009198301,0.091315925,9.904960632,-0.000223722,0.000393881,0.000192984
7.818000,-0.009198301,0.057779230,9.895379066,-0.000272266,-0.000633190,0.000183543
7.839000,-0.009198301,0.067361146,9.904960632,-0.000296725,0.000452480,0.000179268
7.879000,-0.009198301,0.086524971,9.890587807,-0.000343095,-0.000573178,0.000171487
7.919000,-0.004407343,0.067361146,9.881006241,-0.000383766,-0.000538342,0.000162264
7.939000,-0.013989257,0.067361146,9.900169373,-0.000401272,-0.000522492,0.000157092
7.960000,-0.009198301,0.067361146,9.900169373,-0.000416906,-0.000507365,0.000151721
8.002000,0.000383615,0.072152101,9.900169373,-0.000453422,0.000598298,0.000135440
8.040000,0.005174574,0.072152101,9.895379066,-0.000462467,-0.000455522,-0.000935045
8.080000,-0.018780213,0.072152101,9.900169373,0.000588889,0.000631045,0.000121153
8.101000,0.005174574,0.091315925,9.904960632,-0.000483981,-0.000413784,0.000114277
8.140000,-0.004407343,0.043406360,9.895379066,-0.000484847,0.000660416,0.000111091
8.160000,-0.028362129,0.057779230,9.900169373,-0.000482875,0.000667746,0.000108048
8.202000,-0.009198301,0.100897849,9.914543152,-0.000467935,0.000674237,-0.000962792
8.241000,-0.018780213,0.043406360,9.900169373,-0.000439728,0.000668869,0.001162911
8.261000,-0.013989257,0.072152101,9.904960632,0.000642962,0.000662961,0.000095376
8.281000,-0.004407343,0.096106887,9.890587807,-0.000403453,-0.000409902,0.000092865
8.302000,0.005174574,0.086524971,9.895379066,-0.000383533,0.001711563,0.000090035
8.322000,-0.013989257,0.062570184,9.890587807,-0.000362696,-0.000429271,0.000086980
8.361000,-0.004407343,0.072152101,9.900169373,-0.000319570,-0.000453287,0.000080506
8.380000,-0.004407343,0.091315925,9.900169373,0.000767224,-0.000466291,0.000077217
8.404000,0.000383615,0.076943055,9.895379066,-0.000277089,0.000586048,0.000073961
8.441000,-0.013989257,0.062570184,9.900169373,-0.000238740,0.000561377,0.000067713
8.462000,-0.009198301,0.076943055,9.895379066,-0.000205984,0.000536694,0.000062002
8.482000,0.005174574,0.091315925,9.895379066,-0.000205984,0.000536694,0.000062002
8.501000,-0.004407343,0.076943055,9.900169373,-0.000191736,0.000523661,0.000059396
8.522000,-0.013989257,0.057779230,9.900169373,-0.000167534,-0.000568237,0.000054732
8.562000,-0.004407343,0.076943055,9.895379066,-0.000157920,0.000483559,0.000052529
8.583000,-0.004407343,0.086524971,9.895379066,0.000915213,0.000470066,0.000050078
8.623000,-0.009198301,0.067361146,9.900169373,-0.000138870,-0.000622368,0.000044447
8.663000,0.000383615,0.072152101,9.885796547,-0.000132700,0.000417780,0.000039888
8.682000,-0.009198301,0.076943055,9.904960632,-0.000131123,0.000406498,0.000038723
