t,ax,ay,az,gx,gy,gz
0.000000,-0.076271698,0.052988268,9.904960632,0.000383623,0.000990443,0.000081245
0.039000,-0.066689789,0.048197314,9.900169373,0.000384716,-0.000078502,0.000076182
0.060000,-0.061898828,0.048197314,9.904960632,0.000384716,-0.000078502,0.000076182
0.081000,-0.076271698,0.057779230,9.900169373,-0.000679825,-0.000092837,0.000059797
0.100000,-0.085853614,0.057779230,9.904960632,0.000384432,-0.000098349,0.000054288
0.120000,-0.071480744,0.043406360,9.909751892,0.000384432,-0.000098349,0.000054288
0.140000,-0.057107870,0.043406360,9.904960632,-0.000684144,-0.000109705,0.000043663
0.161000,-0.061898828,0.057779230,9.904960632,-0.000684144,-0.000109705,0.000043663
0.181000,-0.076271698,0.048197314,9.904960632,0.000376823,-0.000120138,0.000033902
0.201000,-0.090644568,0.038615398,9.904960632,0.000374791,-0.000124384,0.000029432
0.241000,-0.061898828,0.062570184,9.900169373,0.000372753,-0.000127835,0.000025263
0.260000,-0.076271698,0.062570184,9.904960632,-0.000696178,-0.000132388,0.000017869
0.281000,-0.081062660,0.048197314,9.904960632,0.000369085,-0.000132388,0.000017869
0.302000,-0.071480744,0.033824444,9.904960632,-0.000697356,0.000931291,0.000014646
0.343000,-0.052316912,0.067361146,9.900169373,0.000367241,-0.000137542,0.000006816
0.381000,-0.085853614,0.043406360,9.904960632,0.000368859,-0.000140943,0.000003158
0.401000,-0.066689789,0.043406360,9.900169373,0.000368859,-0.000140943,0.000003158
0.421000,-0.057107870,0.048197314,9.904960632,-0.000695095,-0.000143251,0.000002216
0.442000,-0.071480744,0.062570184,9.909751892,0.000371766,-0.000145731,0.000002011
0.463000,-0.090644568,0.057779230,9.900169373,0.000373735,-0.000148165,0.000002426
0.502000,-0.071480744,0.052988268,9.900169373,-0.000686387,-0.000152634,0.000004851
0.523000,-0.057107870,0.048197314,9.909751892,0.000384980,-0.000154970,0.000010135
0.543000,-0.066689789,0.052988268,9.904960632,0.000384980,-0.000154970,0.000010135
0.582000,-0.076271698,0.057779230,9.904960632,0.000391590,-0.000153586,0.000017810
0.604000,-0.061898828,0.048197314,9.900169373,-0.000670025,-0.000151612,0.000022184
0.643000,-0.071480744,0.052988268,9.904960632,0.000402502,-0.000145891,0.000031432
0.663000,-0.076271698,0.052988268,9.904960632,-0.000654833,-0.000138671,0.000040759
0.704000,-0.081062660,0.062570184,9.904960632,0.000414709,-0.000134767,0.000045285
0.744000,-0.061898828,0.048197314,9.904960632,0.000423598,-0.000126786,0.000053822
0.764000,-0.076271698,0.043406360,9.904960632,-0.000636916,-0.000122839,0.000057767
0.803000,-0.071480744,0.052988268,9.909751892,-0.000626997,-0.000115281,0.000064908
0.823000,-0.066689789,0.048197314,9.895379066,0.000443706,-0.000111741,0.000068084
0.843000,-0.071480744,0.048197314,9.904960632,-0.000609780,-0.000104512,0.000073629
0.865000,-0.076271698,0.048197314,9.904960632,-0.000609780,-0.000104512,0.000073629
0.905000,-0.071480744,0.057779230,9.900169373,-0.000592041,-0.000092006,0.000079268
0.945000,-0.071480744,0.048197314,9.904960632,0.000478638,-0.000087699,0.000079819
0.984000,-0.081062660,0.048197314,9.904960632,-0.000576871,-0.000079285,0.000079143
1.004000,-0.071480744,0.057779230,9.904960632,-0.000576871,-0.000079285,0.000079143
1.026000,-0.061898828,0.057779230,9.904960632,0.000498775,-0.000071446,0.000075993
