t,ax,ay,az,gx,gy,gz
0.000000,0.062666059,0.048197314,9.900169373,-0.000145071,0.000140749,0.000363608
0.021000,0.053084146,0.086524971,9.885796547,-0.000145411,0.000138864,0.000347955
0.042000,0.057875101,0.100897849,9.890587807,-0.000145442,0.000136664,0.000332281
0.061000,0.062666059,0.081734017,9.895379066,0.000920050,0.000134079,0.000316665
0.081000,0.077038929,0.052988268,9.904960632,0.000920339,0.000131208,0.000300859
0.101000,0.062666059,0.057779230,9.900169373,-0.000145052,0.000128139,-0.000780604
0.121000,0.053084146,0.086524971,9.890587807,0.000919430,-0.000940314,0.000268367
0.160000,0.062666059,0.086524971,9.890587807,-0.000148310,-0.000946061,0.000237484
0.180000,0.072247967,0.057779230,9.895379066,-0.000148310,-0.000946061,0.000237484
0.202000,0.057875101,0.057779230,9.900169373,-0.000149730,0.000117257,-0.000841972
0.222000,0.048293184,0.086524971,9.895379066,-0.000152742,0.000116176,0.000198474
0.242000,0.053084146,0.091315925,9.890587807,-0.000152742,0.000116176,0.000198474
0.280000,0.077038929,0.048197314,9.900169373,-0.000155791,0.000118134,0.000179459
0.300000,0.053084146,0.057779230,9.895379066,-0.000158704,0.000120688,0.000165649
0.320000,0.043502230,0.086524971,9.895379066,-0.000158704,0.000120688,0.000165649
0.340000,0.048293184,0.100897849,9.890587807,-0.000160072,0.000121821,0.000160282
0.380000,0.072247967,0.048197314,9.895379066,-0.000162583,0.000123795,0.000150459
0.421000,0.043502230,0.096106887,9.890587807,-0.000164606,0.000125393,0.000141989
0.442000,0.057875101,0.091315925,9.895379066,-0.000164975,0.000125905,-0.000926299
0.463000,0.077038929,0.057779230,9.895379066,-0.000164747,0.000125900,0.000137039
0.501000,0.053084146,0.076943055,9.900169373,0.000902370,0.000123491,0.000137075
0.523000,0.038711268,0.096106887,9.900169373,0.000902370,0.000123491,0.000137075
0.561000,0.077038929,0.057779230,9.900169373,-0.000158596,0.000115664,0.000149091
0.601000,0.057875101,0.081734017,9.900169373,-0.000156944,0.000110254,-0.000901471
0.622000,0.048293184,0.096106887,9.895379066,-0.000154172,0.000105136,0.000181801
0.642000,0.062666059,0.072152101,9.895379066,-0.000151568,0.000102594,-0.000873784
0.662000,0.072247967,0.057779230,9.895379066,-0.000147967,0.000099752,0.000201280
0.682000,0.072247967,0.067361146,9.895379066,-0.000147967,0.000099752,0.000201280
0.723000,0.048293184,0.096106887,9.895379066,-0.000138173,0.000092340,0.000221655
0.744000,0.057875101,0.081734017,9.895379066,-0.000126251,0.000082542,0.000242400
0.782000,0.062666059,0.062570184,9.895379066,0.000945362,0.000077719,-0.000812274
0.803000,0.048293184,0.091315925,9.895379066,-0.000113621,0.000073635,-0.000801368
0.823000,0.048293184,0.086524971,9.895379066,-0.000102596,0.000067872,-0.000778230
0.843000,0.067457020,0.072152101,9.900169373,0.000967275,0.000066022,-0.000765712
0.883000,0.067457020,0.062570184,9.895379066,-0.000094100,0.000064750,0.000312941
0.903000,0.057875101,0.091315925,9.895379066,-0.000089259,0.000063643,0.000341470
0.942000,0.062666059,0.076943055,9.900169373,-0.000087905,0.000064008,0.000370304
0.965000,0.062666059,0.057779230,9.895379066,-0.000087905,0.000064008,0.000370304
0.985000,0.067457020,0.067361146,9.900169373,0.000976196,0.000065386,-0.000669024
1.005000,0.053084146,0.091315925,9.900169373,0.000976196,0.000065386,-0.000669024
1.045000,0.067457020,0.067361146,9.895379066,-0.000092522,0.000066659,0.000416671
1.085000,0.057875101,0.076943055,9.895379066,-0.000100592,0.000066552,0.000437084
1.106000,0.053084146,0.091315925,9.895379066,0.000961076,0.000066814,0.000441451
1.126000,0.057875101,0.081734017,9.890587807,0.000961076,0.000066814,0.000441451
1.166000,0.067457020,0.062570184,9.895379066,-0.000113121,0.000067964,-0.000619231
1.186000,0.057875101,0.081734017,9.895379066,-0.000124542,0.000069529,0.000446090
1.206000,0.057875101,0.091315925,9.895379066,-0.000124542,0.000069529,0.000446090
1.226000,0.067457020,0.072152101,9.895379066,-0.000130801,0.000069930,0.000445170
1.247000,0.072247967,0.057779230,9.900169373,-0.000137232,0.000069871,0.000443663
1.285000,0.053084146,0.091315925,9.895379066,-0.000156279,0.000065816,0.000434068
1.305000,0.053084146,0.081734017,9.895379066,-0.000156279,0.000065816,0.000434068
1.325000,0.057875101,0.067361146,9.895379066,0.000903486,0.000063099,0.000429290
1.347000,0.067457020,0.067361146,9.900169373,-0.000171268,0.000056375,0.000417495
1.367000,0.072247967,0.086524971,9.900169373,-0.000171268,0.000056375,0.000417495
1.387000,0.057875101,0.086524971,9.895379066,-0.000175575,0.000052600,0.000409828
1.408000,0.053084146,0.072152101,9.895379066,0.000883043,0.000044847,-0.000675041
1.448000,0.072247967,0.072152101,9.904960632,-0.000187000,0.000038625,0.000366414
1.486000,0.053084146,0.091315925,9.895379066,-0.000191601,0.000034472,-0.000722200
1.506000,0.048293184,0.076943055,9.900169373,-0.000191601,0.000034472,-0.000722200
1.545000,0.057875101,0.067361146,9.842678070,-0.000195220,-0.002098690,-0.000743196
1.566000,0.081829891,0.091315925,10.058271408,-0.000196160,0.001096090,-0.000752519
1.588000,0.057875101,0.091315925,9.804350853,-0.000196422,-0.001035114,-0.000760536
1.627000,0.053084146,0.057779230,9.881006241,-0.000192831,-0.001035486,0.000292271
1.647000,0.062666059,0.072152101,9.852260590,-0.000192831,-0.001035486,0.000292271
1.668000,0.067457020,0.081734017,9.943288803,-0.000191144,0.000031093,-0.000773478
1.708000,0.062666059,0.067361146,9.924124718,0.000877538,0.000037076,0.000294628
1.748000,0.057875101,0.072152101,9.876214981,-0.000185311,0.000049245,-0.000765529
1.768000,0.067457020,0.086524971,9.928915977,-0.000185429,0.000057381,-0.000762543
1.807000,0.062666059,0.076943055,9.924124718,-0.000188474,0.000076148,0.000310881
1.850000,0.053084146,0.076943055,9.881006241,-0.000194010,0.000096550,0.000320981
1.887000,0.072247967,0.076943055,9.871423721,-0.000199566,0.000117017,0.000331523
1.908000,0.067457020,0.072152101,9.914543152,0.000863276,0.000126915,-0.000728056
1.927000,0.053084146,0.067361146,9.900169373,-0.000204329,0.000136294,0.000343404
1.948000,0.053084146,0.072152101,9.885796547,-0.000206724,0.000144796,0.000350096
1.968000,0.072247967,0.076943055,9.914543152,-0.000208975,0.000152285,-0.000708465
1.991000,0.072247967,0.072152101,9.885796547,-0.000210919,0.000158818,0.000363104
2.028000,0.057875101,0.072152101,9.900169373,-0.000214127,0.000169265,0.000374864
2.050000,0.048293184,0.081734017,9.890587807,-0.000215871,0.000173461,-0.000685328
2.071000,0.057875101,0.076943055,9.904960632,0.000844953,0.000180025,0.000387668
2.109000,0.072247967,0.081734017,9.904960632,-0.000227315,0.000184402,-0.000674725
2.129000,0.057875101,0.081734017,9.904960632,-0.000231114,-0.000879935,-0.000675342
2.149000,0.043502230,0.072152101,9.885796547,-0.000231114,-0.000879935,-0.000675342
2.170000,0.057875101,0.072152101,9.904960632,-0.000236612,0.000184553,0.000387441
2.211000,0.072247967,0.076943055,9.895379066,-0.000240807,0.000181852,0.000385363
2.231000,0.062666059,0.081734017,9.895379066,-0.000242580,-0.000885519,0.000384524
2.252000,0.043502230,0.081734017,9.895379066,-0.000242580,-0.000885519,0.000384524
2.289000,0.062666059,0.072152101,9.900169373,-0.000244363,0.000175153,-0.000682959
2.312000,0.072247967,0.076943055,9.900169373,-0.000244111,0.000171555,0.000377994
2.348000,0.053084146,0.072152101,9.895379066,0.000821371,0.000170148,0.000376015
2.373000,0.057875101,0.067361146,9.895379066,0.000820330,0.000168011,0.000373144
2.410000,0.077038929,0.081734017,9.900169373,0.000814732,0.000166642,0.000370091
2.429000,0.062666059,0.086524971,9.895379066,0.000814732,0.000166642,0.000370091
2.450000,0.048293184,0.081734017,9.900169373,-0.000255039,0.000166195,0.000368300
2.490000,0.057875101,0.081734017,9.900169373,-0.000273894,0.000165591,-0.000703383
2.509000,0.072247967,0.081734017,9.904960632,-0.000273894,0.000165591,-0.000703383
2.532000,0.077038929,0.076943055,9.900169373,-0.000288482,0.000165796,-0.000707463
2.553000,0.057875101,0.067361146,9.895379066,-0.000295802,-0.000898757,0.000356702
2.590000,0.053084146,0.072152101,9.895379066,-0.000303045,0.000167773,-0.000709095
2.610000,0.067457020,0.076943055,9.900169373,-0.000309656,0.000169488,0.000356271
2.629000,0.067457020,0.081734017,9.895379066,-0.000320462,-0.000891380,0.000358841
2.649000,0.062666059,0.076943055,9.904960632,-0.000320462,-0.000891380,0.000358841
2.669000,0.053084146,0.076943055,9.885796547,0.000739753,0.000176400,0.000360562
2.689000,0.057875101,0.076943055,9.895379066,-0.000330576,0.000178884,0.000361718
2.710000,0.067457020,0.076943055,9.895379066,0.000724950,0.000182610,0.000361173
2.731000,0.067457020,0.076943055,9.895379066,0.000724950,0.000182610,0.000361173
2.754000,0.067457020,0.076943055,9.900169373,-0.000348581,-0.000880838,0.000357465
2.773000,0.057875101,0.072152101,9.895379066,-0.000348581,-0.000880838,0.000357465
2.813000,0.057875101,0.072152101,9.900169373,-0.000356097,0.000184115,0.000351579
2.835000,0.062666059,0.076943055,9.900169373,-0.000356097,0.000184115,-0.000713684
2.872000,0.057875101,0.076943055,9.881006241,-0.000363842,0.000182367,0.000336976
2.895000,0.062666059,0.076943055,9.933706284,-0.000364376,0.001246891,-0.000733591
2.935000,0.057875101,0.081734017,9.928915977,-0.000360294,0.000179300,-0.000742461
2.975000,0.062666059,0.076943055,9.871423721,-0.000349031,0.000175075,0.000316565
2.995000,0.062666059,0.072152101,9.928915977,-0.000349031,0.001240338,0.000316565
3.033000,0.057875101,0.091315925,9.919333458,-0.000331816,0.000169459,0.000313195
3.053000,0.057875101,0.076943055,9.900169373,-0.000311056,0.000161579,0.000309967
3.076000,0.062666059,0.072152101,9.885796547,0.000777789,0.000150428,0.000304217
3.115000,0.057875101,0.081734017,9.876214981,-0.000275192,0.000143865,0.000299998
3.135000,0.057875101,0.086524971,9.909751892,0.000790072,0.000143865,0.000299998
3.156000,0.062666059,0.076943055,9.890587807,-0.000241207,-0.000942980,0.000281661
3.176000,0.062666059,0.072152101,9.885796547,-0.000241207,-0.000942980,0.000281661
3.216000,0.057875101,0.076943055,9.885796547,-0.000221274,0.000106973,0.000266601
3.236000,0.062666059,0.081734017,9.904960632,-0.000211706,0.000099655,0.000258780
3.276000,0.067457020,0.076943055,9.900169373,-0.000183518,0.000079894,0.000235723
3.297000,0.057875101,0.076943055,9.904960632,0.000891053,-0.000991616,0.000228487
3.333000,0.057875101,0.081734017,9.900169373,-0.000157113,0.000061851,0.000215074
3.354000,0.057875101,0.076943055,9.900169373,-0.000149849,0.000056837,-0.000856445
3.395000,0.062666059,0.076943055,9.900169373,-0.000137862,0.000048603,0.000196835
3.417000,0.057875101,0.081734017,9.890587807,-0.000137862,0.000048603,0.000196835
3.455000,0.062666059,0.072152101,9.895379066,-0.000126209,0.000040172,0.000178936
3.475000,0.062666059,0.076943055,9.900169373,-0.000124443,0.000038248,0.000172364
3.495000,0.057875101,0.072152101,9.895379066,0.000941634,0.000036852,-0.000899662
3.516000,0.057875101,0.081734017,9.895379066,-0.000123779,-0.001029034,0.000158931
3.537000,0.053084146,0.081734017,9.895379066,-0.000125040,0.000036569,0.000152742
3.556000,0.062666059,0.072152101,9.895379066,0.000937896,0.000038018,0.000147199
3.577000,0.062666059,0.067361146,9.900169373,0.000937896,0.000038018,0.000147199
3.616000,0.053084146,0.081734017,9.900169373,-0.000139884,0.000046085,-0.000931088
3.656000,0.062666059,0.067361146,9.914543152,-0.000144873,0.000049106,-0.000934184
3.678000,0.057875101,0.076943055,9.881006241,-0.000154554,0.000055037,0.000127831
3.699000,0.057875101,0.081734017,9.904960632,-0.000159441,0.000057422,0.000128012
3.735000,0.057875101,0.072152101,9.895379066,-0.000169088,0.000060459,0.000131757
3.759000,0.062666059,0.072152101,9.904960632,0.000891537,0.000061251,0.000134912
3.779000,0.057875101,0.076943055,9.890587807,-0.000178332,-0.001003620,0.000138683
3.817000,0.057875101,0.076943055,9.900169373,-0.000188083,0.000062056,0.000147626
3.837000,0.062666059,0.076943055,9.900169373,-0.000188083,0.000062056,0.000147626
3.859000,0.062666059,0.081734017,9.900169373,-0.000192727,0.000062101,0.000152824
3.880000,0.053084146,0.081734017,9.895379066,-0.000196909,0.000061855,0.000158200
3.900000,0.062666059,0.081734017,9.895379066,-0.000200644,0.000061372,0.000163341
3.937000,0.062666059,0.072152101,9.895379066,0.000858257,0.000060611,0.000171758
3.976000,0.057875101,0.081734017,9.890587807,0.000851889,-0.001004014,-0.000887675
4.016000,0.057875101,0.076943055,9.900169373,-0.000220818,0.000063708,0.000182041
4.036000,0.057875101,0.072152101,9.890587807,-0.000225091,0.000065935,0.000184182
4.056000,0.062666059,0.081734017,9.895379066,-0.000229264,0.000068541,0.000185930
4.076000,0.062666059,0.076943055,9.890587807,0.000832123,0.000071118,0.000187171
4.097000,0.062666059,0.067361146,9.904960632,0.000828552,0.000073479,-0.000877297
