t_ms,ax,ay,az,gx,gy,gz
3500,0.241675,0.011964,9.949356,11.515625,36.656250,1.140625
3583,0.227318,-0.023928,10.509277,16.515625,41.125000,5.703125
3667,0.538385,-0.488136,10.928021,16.515625,41.125000,5.703125
3750,1.033699,-0.921237,10.892128,-19.203125,-17.093750,7.218750
3833,1.093520,-0.765703,10.502098,-19.906250,-28.609375,3.062500
3917,0.636491,-0.291924,10.289137,0.687500,-12.703125,-0.968750
4000,0.265603,0.093320,10.449456,29.593750,8.843750,-7.625000
4083,0.576670,0.423530,9.774680,1.218750,0.437500,4.062500
4167,0.387637,0.581456,10.234102,41.734375,15.265625,1.468750
4250,0.430708,0.191426,11.112268,62.812500,22.812500,1.312500
4333,0.679562,-0.275175,11.406585,63.250000,13.140625,-0.125000
4417,0.856630,-0.626920,10.899307,39.421875,-4.453125,-3.562500
4500,0.674776,-0.564706,10.301101,-43.828125,-6.218750,8.796875
4583,0.526421,-1.351945,10.705488,-47.171875,-4.484375,0.421875
4667,0.538385,-0.535992,10.951949,-55.968750,5.000000,-0.843750
4750,0.555135,0.033500,11.011770,-8.171875,4.000000,-10.781250
4833,0.634098,0.143569,10.437492,23.062500,2.437500,-8.000000
4917,0.646062,-0.083749,9.987642,41.281250,0.125000,2.281250
5000,0.646062,-1.397408,10.447063,-6.296875,-11.625000,-3.171875
5083,0.385244,-0.277567,10.293923,34.515625,2.671875,2.515625
5167,0.571885,-0.449851,9.784252,16.265625,-2.937500,-13.328125
5250,0.756132,-0.648455,9.595219,5.078125,-15.250000,-10.531250
5333,0.753739,-0.787239,10.145568,-6.468750,-13.125000,-4.453125
5417,0.562313,-0.820738,10.817951,-19.750000,-0.750000,-3.578125
5500,0.370888,-0.205783,10.466206,34.515625,2.671875,2.515625
5583,0.488136,-0.279960,10.045069,-5.390625,0.625000,-7.421875
5667,0.713061,-0.028714,9.281759,12.593750,-6.140625,-6.765625
5750,0.653241,-0.236889,9.533005,5.421875,-5.609375,-1.812500
5833,0.545564,-1.057628,10.351351,-31.750000,-2.625000,7.296875
5917,0.579063,-1.371087,10.681560,-59.984375,-3.656250,11.765625
6000,0.394816,-0.624527,10.825129,-21.734375,6.296875,-6.187500
6083,0.282353,-0.658026,10.951949,-3.390625,18.406250,-7.984375
6167,0.153141,-0.626920,10.841879,-5.656250,37.828125,-6.281250
6250,0.421137,-0.464208,10.217353,2.500000,26.125000,-2.109375
6333,0.904487,-0.387637,9.320044,3.453125,-8.765625,-1.015625
6417,1.095913,-0.552742,9.004191,-8.875000,-34.125000,-2.328125
6500,0.727418,-0.710668,9.614361,-20.578125,-25.265625,-0.125000
6583,0.263210,-0.643669,10.583454,-20.578125,-25.265625,-0.125000
6667,0.394816,-0.279960,11.274980,-3.671875,34.375000,4.078125
6750,0.660419,-0.301496,11.102697,-3.671875,34.375000,4.078125
6833,1.060020,-0.337388,10.351351,-5.656250,1.703125,-3.687500
6917,0.677169,-0.263210,10.310673,21.250000,-17.062500,1.906250
7000,0.131605,-0.380459,11.207981,-7.000000,39.703125,8.812500
7083,0.660419,-0.660419,10.356136,49.687500,15.812500,23.015625
7167,0.686740,-0.760918,10.432707,-96.562500,-11.578125,-7.359375
7250,0.567099,0.672383,10.092926,-67.343750,-9.859375,-16.593750
7333,0.401994,0.787239,10.253245,-3.390625,-2.750000,-18.937500
7417,0.473779,0.098106,10.459028,54.593750,9.953125,-2.796875
7500,0.715454,-1.220340,9.973285,-8.609375,7.515625,12.546875
7583,0.629312,-1.351945,9.762716,-51.218750,-0.437500,-0.671875
7667,0.552742,-0.789631,10.049855,-47.546875,-7.609375,-6.453125
7750,0.593420,-0.055035,10.442278,-11.656250,-17.515625,-0.718750
7833,0.760918,0.138784,10.715060,22.890625,-28.828125,6.562500
7917,0.818345,-0.074178,10.779666,29.953125,-30.890625,5.312500
8000,0.626920,-0.466600,10.827522,13.625000,-12.625000,-2.718750
8083,0.468993,0.796810,9.982856,-44.250000,-28.812500,4.921875
8167,0.452243,1.395016,10.040284,47.125000,-11.671875,-2.156250
8250,0.497707,0.569492,9.753145,116.468750,1.359375,-1.203125
8333,0.543171,-1.079163,9.753145,112.718750,10.187500,8.359375
8417,0.512064,-2.416751,10.322637,33.312500,19.953125,17.265625
8500,0.509671,-2.469393,11.124232,-75.109375,25.406250,14.203125
8583,0.701097,-1.079163,11.475977,-134.156250,17.218750,1.718750
8667,0.849452,0.753739,11.131411,-90.421875,3.078125,-4.234375
8750,0.701097,1.509871,10.521241,101.296875,2.734375,3.781250
8833,0.526421,0.782453,10.202996,109.812500,2.796875,5.343750
8917,0.524028,-0.729811,10.277173,41.109375,-3.218750,3.593750
9000,0.607777,-2.065006,10.554740,41.109375,-3.218750,3.593750
9083,0.552742,-1.531406,9.853643,-25.203125,-15.015625,-2.421875
9167,0.267996,-1.823331,10.461420,-71.562500,9.593750,2.421875
9250,0.303888,-1.368695,10.954342,-65.625000,23.562500,-1.437500
9333,0.547956,-0.107677,11.162517,-7.328125,24.171875,-5.812500
9417,0.746561,0.823131,11.145768,51.828125,18.234375,-4.828125
9500,0.981057,-0.770489,9.537791,93.453125,-19.765625,-3.593750
9583,0.638884,-0.483350,10.315458,20.968750,-3.890625,0.453125
9667,0.660419,-1.418944,9.355936,-32.593750,-21.171875,7.468750
9750,0.686740,-1.617548,8.678768,-78.500000,-36.187500,13.062500
9833,0.629312,-1.320838,8.745767,-91.031250,-39.421875,12.203125
9917,0.550349,-0.399601,9.410971,-91.031250,-39.421875,12.203125
10000,0.722632,0.574277,10.944771,60.062500,8.906250,-3.468750
10083,1.076770,-2.057827,10.394421,-78.921875,-34.765625,8.562500
10167,0.636491,-0.430708,10.683953,0.734375,-5.218750,23.359375
10250,0.186640,1.033699,10.877772,0.734375,-5.218750,19.046875
10333,0.148355,1.256232,10.619347,70.484375,26.531250,3.281250
10417,0.495314,0.050249,10.131211,88.531250,30.953125,-4.515625
10500,0.887737,-1.471586,9.958928,39.156250,7.734375,-4.625000
10583,0.976272,-2.328216,10.411171,-50.765625,-18.265625,-0.156250
10667,0.701097,-1.861616,11.088340,-116.281250,-21.468750,10.562500
10750,0.222533,0.605384,11.258230,-107.234375,0.765625,15.015625
10833,0.538385,1.301695,10.490134,55.859375,34.328125,2.296875
10917,0.971486,0.368495,9.810573,102.859375,11.656250,-0.468750
11000,0.697508,-0.778862,10.588239,-8.937340,10.101565,1.906247
11083,0.423530,-1.926222,11.365907,-120.734375,8.546875,4.281250
11167,0.677169,-0.062213,10.564312,-93.406250,7.078125,1.312500
11250,0.744168,1.586441,9.619147,11.171875,-1.812500,-1.562500
11333,0.538385,1.533799,9.829715,110.296875,2.609375,-0.046875
11417,0.440279,-0.325424,10.734202,121.578125,15.250000,8.843750
11500,0.622134,-2.282753,11.133804,36.734375,15.500000,13.750000
11583,0.952343,-2.459822,10.248459,-12.515625,-3.343750,-6.609375
11667,0.792024,-1.275374,10.399207,-120.656250,-16.531250,-0.109375
11750,0.586242,0.394816,9.812965,-68.906250,-13.578125,6.203125
11833,0.354138,1.634298,9.403793,39.281250,8.531250,6.562500
11917,0.392423,1.229911,9.501899,111.328125,26.875000,-2.703125
12000,0.533599,-0.849452,10.047462,-12.515625,-3.343750,-6.609375
12083,0.555135,-1.208375,10.368100,7.531250,-14.015625,-19.203125
12167,0.452243,0.265603,10.346565,1.234375,5.906250,-11.203125
12250,0.617348,0.646062,9.667003,43.718750,-6.078125,-16.687500
12333,0.792024,0.241675,9.217153,49.046875,-20.015625,-20.921875
12417,0.299103,-1.765903,11.550155,-40.171875,14.234375,-7.562500
12500,0.626920,0.351745,10.394421,3.500000,28.546875,0.500000
12583,0.301496,-0.880559,11.621939,-41.609375,37.828125,0.796875
12667,0.949951,0.593420,9.102297,54.000000,-4.859375,-2.062500
12750,0.873380,-0.038285,8.855836,69.515625,-31.734375,-4.734375
12833,0.490529,-1.201197,9.875179,27.687500,-30.671875,-3.875000
12917,0.291924,-2.232503,11.064412,-58.250000,-9.109375,1.578125
13000,0.391227,-1.366301,10.536794,-4.750000,2.234375,-4.945312
13083,0.490529,-0.500100,10.009177,48.750000,13.578125,-11.468750
13167,0.547956,-0.763310,8.843872,6.656250,1.765625,-19.203125
13250,0.588634,-0.906880,8.592626,-27.078125,-10.531250,-18.937500
13333,0.667598,-1.172483,9.367900,-54.109375,-18.625000,-10.593750
13417,0.725025,-1.002593,10.514063,-51.484375,-13.609375,-3.984375
13500,0.576670,-0.224925,11.471192,-10.765625,5.171875,-4.625000
13583,0.483350,0.133998,11.052448,44.781250,3.640625,-9.187500
13667,0.705883,-0.301496,10.600204,29.453125,2.093750,-14.093750
13750,0.782453,-1.361516,10.370493,-18.656250,-6.718750,-1.593750
13833,0.653241,-1.698904,10.576276,-52.578125,-3.375000,6.015625
13917,0.490529,-0.902094,10.712667,-43.359375,5.062500,-0.546875
14000,0.411565,0.531207,11.791830,39.250000,20.281250,-11.125000
14083,0.662812,-0.512064,10.978270,3.812500,-11.109375,-14.718750
14167,0.545564,0.050249,10.959128,26.062500,6.171875,6.062500
14250,0.634098,-0.239282,10.557133,24.171875,-14.390625,-14.718750
14333,0.607777,-0.251246,11.222338,21.687500,6.812500,4.078125
14417,0.638884,-0.143569,10.246066,24.171875,-14.390625,-10.937500
14500,0.691526,-0.569492,11.227124,1.328125,-1.796875,-9.562500
14583,0.421137,-1.124627,10.695917,4.171875,4.109375,-7.437500
14667,0.483350,-1.380659,10.942378,-43.046875,13.609375,-7.234375
14750,0.727418,-0.725025,10.839486,-64.078125,9.000000,-3.593750
14833,0.830309,0.212961,10.896914,-36.765625,-3.203125,0.875000
14917,0.626920,0.583849,11.267802,44.781250,3.640625,-9.187500
15000,0.562313,-0.466600,10.327422,31.390625,-8.625000,-8.078125
15083,0.586242,-0.502493,10.475777,23.562500,5.281250,-10.546875
15167,0.715454,-0.555135,9.956535,-30.968750,-26.625000,-8.140625
15250,0.330210,0.023928,10.509277,10.640625,9.796875,-6.000000
15333,0.327817,-0.066999,10.695917,37.875000,30.953125,2.421875
15417,0.504886,-0.212961,10.499706,46.046875,37.562500,4.156250
15500,0.842274,-1.052842,10.267602,-15.921875,-16.500000,-3.546875
15583,0.720240,-0.897308,10.447063,-23.968750,18.343750,-6.343750
15667,0.739382,-1.057628,10.645668,-54.531250,0.453125,-18.171875
15750,0.703490,-0.674776,10.619347,-45.296875,-10.843750,-22.890625
15833,0.595813,-0.050249,10.671989,-6.093750,-5.421875,-10.062500
15917,0.598206,-0.325424,10.375279,22.390625,31.765625,0.656250
16000,0.446261,0.032304,9.990034,64.890686,34.781254,4.179693
16083,0.294317,0.390030,9.604790,107.390625,37.796875,7.703125
16167,0.825524,-0.894916,9.087940,91.656250,24.703125,12.843750
16250,0.985843,-1.354338,9.095119,28.937500,-5.359375,9.984375
16333,0.952343,-1.768296,9.817751,-43.531250,-16.718750,3.921875
16417,0.531207,-1.524228,11.028519,-90.406250,3.375000,-2.843750
16500,0.167498,-0.646062,11.645868,-75.281250,28.875000,-9.359375
16583,1.119841,0.040678,9.073583,69.890625,-30.718750,9.031250
16667,0.844666,0.739382,9.657432,61.203125,0.328125,9.265625
16750,0.832702,-0.894916,9.198010,27.234375,-45.218750,-0.656250
16833,0.452243,-1.316052,9.360722,-15.203125,-43.781250,-6.156250
16917,0.337388,-0.770489,9.286545,-18.250000,-31.390625,-8.093750
17000,0.327817,0.179462,9.726824,5.109375,-11.078125,-11.109375
17083,0.906880,0.629312,9.693324,71.984375,-48.921875,8.140625
17167,1.009771,0.490529,9.664610,25.828125,-37.750000,7.453125
17250,0.492921,-1.540978,11.258230,-76.796875,29.687500,3.093750
17333,0.421137,-0.849452,11.157732,-69.828125,36.859375,7.968750
17417,0.705883,-0.100499,10.377672,-33.593750,2.625000,5.843750
17500,0.457029,0.035892,10.676774,74.093750,-19.234375,6.296875
17583,0.935594,-0.181855,9.645468,-68.187500,-50.359375,20.359375
17667,0.074178,-1.450050,12.043076,-30.187500,52.687500,3.671875
17750,1.366302,-0.842274,9.635897,-88.343750,-21.109375,11.109375
17833,0.110070,-0.832702,11.739188,31.828125,28.218750,4.875000
17917,0.157926,0.732204,10.018748,-12.859375,-32.703125,16.718750
18000,-0.035892,1.234696,10.028320,62.750000,11.078125,6.578125
18083,0.392423,0.854238,10.973484,75.796875,35.234375,3.937500
18167,0.574277,-0.124427,10.791630,78.359375,37.734375,-0.343750
18250,0.792024,-1.189233,10.449456,39.406250,26.656250,3.671875
18333,0.643669,-1.797010,10.463813,-19.281250,15.156250,10.734375
18417,0.552742,-1.270589,10.566705,-84.734375,-4.062500,10.390625
18500,0.693919,-0.136391,10.277173,-37.015625,-19.718750,8.343750
18583,0.806381,0.856630,9.987642,39.734375,-27.796875,9.828125
18667,0.648455,0.856630,10.143175,80.281250,-21.125000,12.656250
18750,0.430708,-0.291924,10.736595,53.000000,-1.984375,18.421875
18833,0.368495,-1.603191,11.322837,-16.062500,23.171875,21.328125
18917,0.356531,-1.730011,11.533405,-66.234375,42.046875,15.281250
19000,0.314657,-1.456033,11.498709,-34.859375,44.062500,12.367188
19083,0.272782,-1.182054,11.464013,-3.484375,46.078125,9.453125
19167,0.040678,-0.480957,11.100304,39.000000,31.281250,14.812500
19250,1.205983,-0.696311,10.451849,-55.828125,-20.671875,-11.468750
19333,0.823131,-0.191426,10.179067,-20.125000,-39.046875,1.859375
19417,0.368495,0.409173,10.018748,40.890625,-24.421875,16.281250
19500,0.279960,0.263210,9.961320,73.687500,-1.359375,19.296875
19583,0.863809,-1.026521,11.004591,-44.750000,20.546875,-7.109375
19667,0.772882,-1.385444,9.489934,-29.062500,-14.296875,-12.625000
19750,0.796810,-1.380659,9.523434,-80.500000,-34.906250,-13.640625
19833,0.593420,-0.803988,10.001998,-77.078125,-31.968750,7.562500
19917,0.390030,-0.023928,10.631311,-32.390625,-8.093750,24.265625
20000,0.351745,0.777667,10.930414,29.531250,17.921875,18.265625
20083,0.208176,-0.112463,9.839287,54.578125,22.093750,10.703125
20167,0.528814,-1.074377,10.906485,-9.921875,8.062500,6.234375
20250,1.009771,-1.741975,11.657832,-65.609375,-17.484375,1.015625
20333,0.638884,-0.088534,10.734202,-14.000000,-22.187500,-3.828125
20417,0.258425,0.758525,9.650254,38.531250,10.859375,-4.593750
20500,1.110270,-1.349552,11.576476,-63.109375,-31.421875,-0.562500
20583,0.459422,-1.028914,10.392029,14.375000,43.640625,2.562500
20667,0.837488,-1.442872,10.124032,-34.984375,6.875000,-4.984375
20750,1.179662,-0.655633,9.415757,-32.703125,-36.578125,-6.031250
20833,0.849452,0.212961,9.305687,11.125000,-44.375000,1.687500
20917,0.275175,0.217747,10.155139,46.265625,-11.250000,9.609375
21000,0.253639,0.069392,10.080962,53.359375,43.843750,1.875000
21083,0.186640,-2.081756,10.064212,-49.484375,-14.453125,-0.859375
21167,0.318245,-1.229911,10.281959,-92.312500,10.484375,0.281250
21250,0.878166,0.753739,9.387043,-70.281250,1.781250,-5.125000
21333,0.818345,0.911665,9.231510,55.109375,-26.875000,-3.515625
21417,0.366102,-0.502493,10.973484,40.109375,5.765625,10.125000
21500,1.150948,0.055035,9.975677,-3.281250,-27.281250,-0.125000
21583,0.768096,-0.976272,11.339586,-54.703125,29.984375,15.765625
21667,0.476172,0.500100,9.032905,46.390625,-15.750000,1.250000
21750,0.179462,0.224925,9.413364,74.656250,11.343750,6.687500
21833,0.181855,-1.820938,12.143575,-15.453125,35.812500,22.359375
21917,0.193021,-1.127817,11.712069,-5.734375,33.526042,16.244792
22000,0.204188,-0.434696,11.280564,3.984375,31.239583,10.130208
22083,0.215354,0.258425,10.849058,13.703125,28.953125,4.015625
22167,0.145962,-0.760918,11.428121,-21.578125,13.968750,7.687500
22250,0.679562,0.186640,10.052248,30.734375,11.343750,5.796875
22333,0.976272,-0.990629,9.913464,1.078125,-46.203125,2.359375
22417,0.533599,-1.397408,10.908878,-29.156250,-24.265625,8.984375
22500,1.024128,-0.607777,9.745966,6.234375,-14.468750,6.031250
22583,0.327817,-1.172483,11.286944,-54.640625,20.718750,9.984375
22667,0.811167,-1.249053,10.286744,-36.125000,-13.734375,7.593750
22750,0.124427,-0.263210,12.019148,-22.843750,53.328125,3.328125
22833,0.368495,0.782453,11.660225,42.484375,45.171875,-7.375000
22917,1.021735,0.815953,10.284352,84.562500,-2.046875,-15.437500
23000,1.004985,-0.835095,9.066405,73.796875,-44.656250,-19.187500
23083,0.684347,-0.576670,11.181660,-38.906250,-11.984375,-5.812500
23167,0.421137,0.191426,11.026127,35.640625,6.171875,6.546875
23250,0.507278,0.191426,10.602597,67.203125,3.281250,8.593750
23333,0.744168,-0.052642,10.322637,60.125000,-9.750000,0.546875
23417,0.827917,-0.878166,10.392029,4.625000,-17.921875,-5.125000
23500,0.658026,-1.844866,10.588240,-63.015625,-11.359375,-2.656250
23583,0.430708,-1.521835,10.339386,-81.781250,7.625000,-0.796875
23667,0.311067,-0.098106,9.592826,-38.062500,28.343750,-2.250000
23750,0.320638,0.732204,9.075976,22.296875,34.468750,-0.234375
23833,0.619741,0.430708,9.075976,49.984375,10.875000,1.187500
23917,1.007378,-0.401994,9.296116,37.484375,-27.843750,-0.390625
24000,0.713061,-0.269193,10.031909,42.671875,-17.851562,-8.273438
24083,0.418744,-0.136391,10.767702,47.859375,-7.859375,-16.156250
24167,0.200997,-1.359123,11.186446,6.171875,18.281250,-11.500000
24250,0.382852,-1.476372,10.380064,-24.640625,29.421875,0.625000
24333,0.758525,-0.521635,8.903693,-15.921875,9.687500,7.453125
24417,1.026521,0.100499,8.176275,8.750000,-27.781250,7.312500
24500,0.835095,-0.196211,9.231510,14.859375,-47.546875,3.250000
24583,0.887737,-1.021735,10.794023,-35.156250,-5.906250,-6.015625
24667,0.155533,-0.868595,11.353943,-7.515625,6.531250,13.015625
24750,0.263210,-0.401994,10.908878,-0.265625,33.875000,14.812500
24833,0.564706,-0.002393,10.145568,6.359375,33.171875,4.453125
24917,0.866202,-0.512064,10.219745,-8.531250,13.500000,-4.468750
25000,0.354138,-0.717847,10.698310,1.484375,-31.015625,4.468750
25083,0.739382,0.050249,10.930414,57.125000,-0.343750,2.078125
25167,0.559920,-0.356531,10.054641,4.687500,11.671875,4.812500
25250,0.514457,-0.717847,10.265209,-7.031250,19.234375,-1.046875
25333,0.490529,-0.461815,10.784451,-2.890625,21.359375,-7.062500
25417,0.576670,-0.157926,11.155339,27.437500,16.546875,-2.234375
25500,0.863809,-0.102891,10.329815,51.484375,-21.515625,-5.343750
25583,0.973879,0.729811,9.434900,51.890625,-20.781250,-4.609375
25667,0.349352,-1.572084,11.466406,-45.093750,-0.250000,-9.406250
25750,0.323031,-1.387837,11.676974,-72.250000,22.421875,-0.031250
25833,0.622134,-0.361316,10.736595,-47.937500,19.406250,6.593750
25917,0.827917,0.157926,10.109675,8.921875,-4.703125,7.140625
26000,0.763310,-0.650848,10.179067,8.812500,-23.406250,-13.671875
26083,0.569492,-0.220140,9.265009,38.484375,12.171875,0.921875
26167,0.579063,-0.696311,9.609576,26.531250,11.156250,-2.656250
26250,0.612563,-1.270589,10.674382,-9.906250,11.656250,-2.765625
26333,0.725025,-1.234696,11.490334,-47.312500,8.843750,0.671875
26417,0.777667,-0.232104,11.380264,-45.515625,0.437500,1.109375
26500,0.696311,0.681954,10.564312,58.328125,-5.812500,-2.140625
26583,0.519243,0.440279,9.970892,70.671875,0.203125,-0.562500
26667,0.614955,-1.469193,10.119247,-41.937500,-10.171875,-10.656250
26750,0.736989,-1.612762,10.420742,-72.234375,-15.296875,-6.468750
26833,0.662812,-0.837488,10.554740,-46.046875,-12.125000,0.984375
26917,0.567099,0.174676,10.363315,-4.312500,-5.781250,3.093750
27000,0.567099,0.272782,10.131211,12.578125,2.187500,4.156250
27083,0.593420,-0.748953,11.531012,-26.968750,-1.875000,-4.984375
27167,0.387637,-0.490529,10.348958,38.687500,8.437500,8.484375
27250,0.758525,-0.792024,10.430314,13.906250,-4.156250,2.718750
27333,0.885344,-0.882952,10.813165,-17.515625,-15.421875,-6.968750
27417,0.308674,-0.428315,11.772687,-9.281250,24.234375,5.171875
27500,0.933201,-0.428315,9.413364,4.531250,-0.953125,2.468750
27583,0.449851,-0.198604,10.925628,8.000000,26.234375,9.062500
27667,0.825524,-0.708275,9.772287,-20.015625,-25.515625,-4.843750
27750,0.385244,-0.311067,10.612168,-1.906250,-5.015625,-1.046875
27833,0.452243,0.009571,9.822537,25.234375,9.671875,1.937500
27917,0.457826,-0.276770,10.005987,26.244792,14.234375,-1.505208
28000,0.463410,-0.563111,10.189436,27.255208,18.796875,-4.947917
28083,0.468993,-0.849452,10.372886,28.265625,23.359375,-8.390625
28167,0.868595,-0.911665,10.241281,4.828125,9.937500,-7.906250
28250,0.971486,-0.811167,10.030712,-12.843750,-14.453125,-6.812500
28333,0.703490,-0.696311,10.145568,-19.812500,-26.453125,-0.218750
28417,0.327817,-0.478565,10.896914,-22.156250,13.093750,8.140625
28500,0.430708,-0.557528,10.593026,-20.953125,-14.578125,5.453125
28583,0.270389,-0.234497,10.107283,41.421875,14.937500,-12.812500
28667,0.937986,-0.294317,10.265209,-19.250000,1.250000,-2.906250
28750,0.978664,-0.026321,9.662218,-5.250000,-23.656250,-13.734375
28833,0.595813,0.047856,9.645468,17.187500,-22.609375,-12.937500
28917,0.275175,-0.191426,10.083354,37.562500,-1.625000,-0.390625
29000,0.296710,-0.519243,11.272587,-23.781250,34.312500,10.812500
29083,0.583849,-0.806381,11.866007,-76.203125,9.921875,-7.843750
29167,0.567099,-1.457229,11.526226,-10.593750,-11.265625,-15.750000
29250,0.614955,-0.210568,9.288937,75.953125,-13.078125,4.234375
29333,0.669990,0.342174,10.954342,-27.343750,13.468750,-1.531250
29417,0.653241,-0.701097,10.258030,51.578125,-16.968750,-6.187500
29500,0.655633,0.691526,10.753345,31.046875,15.437500,-0.156250
29583,0.531207,-1.701297,12.241680,-70.578125,0.265625,-14.921875
29667,0.658026,-1.021735,11.913864,22.156250,13.343750,-7.171875
29750,0.799203,-1.485943,11.607582,-20.937500,0.640625,-1.046875
29833,0.825524,-0.765703,10.736595,-31.484375,-11.234375,3.593750
29917,0.662812,0.246461,9.767502,-4.171875,-14.437500,-2.109375
30000,0.387637,0.454636,9.600004,29.531250,-4.078125,-11.984375
30083,0.373280,-0.052642,9.126225,18.984375,19.515625,-12.750000
30167,0.796810,0.413958,8.903693,67.906250,-0.921875,-12.203125
30250,0.413958,-0.765703,10.695917,70.828125,-7.046875,-20.953125
30333,0.193819,-1.557728,11.313265,10.968750,20.578125,-23.812500
30417,0.253639,-1.689333,11.286944,-49.843750,33.843750,-29.140625
30500,1.012164,0.339781,9.174082,92.765625,-18.078125,-16.062500
30583,0.842274,-0.478565,9.566505,-69.234375,-1.250000,-28.500000
30667,0.672383,0.076570,9.142975,-31.265625,-13.781250,-19.500000
30750,0.509671,0.253639,8.877372,18.859375,-12.500000,-7.343750
30833,0.500100,0.131605,8.920443,60.484375,-9.203125,2.984375
30917,0.705883,-1.050449,10.195817,-78.781250,20.859375,-32.546875
31000,0.985843,-0.440279,9.871589,-19.476562,1.031250,-19.398438
31083,1.265803,0.169890,9.547362,39.828125,-18.796875,-6.250000
31167,0.926022,-0.385244,9.554541,39.828125,-18.796875,-6.250000
31250,0.306281,-0.930808,10.339386,31.343750,-12.203125,0.140625
31333,-0.011964,-0.942772,11.136196,-32.968750,50.703125,-18.203125
31417,0.145962,-0.650848,11.389836,-30.156250,39.156250,-25.328125
31500,1.064806,-0.358923,10.011570,-3.187500,-82.046875,-28.953125
31583,1.430908,0.057428,10.234102,8.843750,-63.640625,-29.437500
31667,0.253639,-0.854238,10.035498,-24.515625,-58.078125,-24.515625
31750,-0.069392,-0.847059,9.815358,-35.609375,-16.718750,-19.984375
31833,0.095713,-0.545564,9.439685,-21.687500,14.796875,-15.656250
31917,0.751346,0.033500,10.528419,-23.406250,53.312500,-17.609375
32000,0.827917,-0.150748,10.882557,-30.156250,39.156250,-25.328125
32083,0.184247,-0.358923,10.664810,45.390625,-9.812500,12.609375
32167,0.772882,0.390030,9.992427,50.453125,-44.468750,14.390625
32250,0.820738,-0.782453,10.191031,-26.593750,15.531250,14.515625
32333,0.949951,-0.320638,10.911271,-36.359375,-3.687500,19.171875
32417,1.229911,0.509671,10.078569,18.734375,-39.093750,19.406250
32500,-0.009571,-0.961915,11.298908,18.968750,36.171875,18.687500
32583,0.983450,-0.157926,9.018548,-5.109375,-71.171875,12.609375
32667,1.272982,-0.160319,8.889336,-22.062500,-42.859375,8.187500
32750,0.179462,-1.134198,11.219945,-10.171875,51.453125,21.750000
32833,0.263210,-0.299103,9.925428,4.453125,-45.843750,18.765625
32917,-0.145962,-0.598206,11.394621,-6.453125,11.437500,15.453125
