t_ms,ax,ay,az,gx,gy,gz
6750,-0.011964,-1.720439,11.820544,92.140625,-58.125000,-10.156250
6833,-0.392423,-2.335395,9.810573,-130.406250,27.734375,-8.453125
6917,0.203390,-0.078963,9.169296,-83.906250,14.593750,-5.437500
7000,0.266800,-1.633104,10.098909,-36.328057,9.609368,-0.374993
7083,0.330210,-3.187240,11.028519,11.250000,4.625000,4.687500
7167,0.696311,-1.158126,10.298708,-53.093750,-17.437500,8.781250
7250,0.820738,-0.019143,10.971092,13.187500,-68.781250,17.000000
7333,-1.050449,-0.258425,12.416356,125.093750,-5.531250,-5.406250
7417,-0.744168,-2.426322,10.944771,-65.671875,58.453125,1.609375
7500,-0.308674,0.885344,12.191431,99.640625,-63.578125,7.109375
7583,0.394816,-3.101098,7.420143,-165.453125,20.531250,-1.906250
7667,0.394816,-0.093320,8.513663,-51.468750,-34.937500,18.265625
7750,-0.299103,2.213361,9.887143,102.468750,-8.718750,12.671875
7833,-0.679562,1.990828,11.322837,182.046875,24.453125,4.781250
7917,-0.270389,-0.667598,11.856436,137.968750,26.546875,7.406250
8000,-0.131605,-3.548556,8.623733,-165.453125,58.453125,1.609375
8083,0.610170,-0.382852,8.626125,-39.765625,-48.750000,13.906250
8167,-0.959522,-3.127419,11.985648,-33.906250,87.687500,27.015625
8250,0.124427,-2.871387,8.980263,-79.890625,28.593750,29.609375
8333,0.873380,-1.459622,7.776673,-79.671875,-33.171875,20.109375
8417,-0.722632,0.287139,11.040483,16.484375,-15.296875,9.609375
8500,0.313460,-1.643869,10.186246,12.328125,-26.765625,1.640625
8583,-0.102891,-0.727418,10.770095,68.843750,25.968750,7.656250
8667,0.617348,-1.409373,9.717253,47.468750,-8.984375,7.843750
8750,-0.526421,-1.514657,11.322837,-22.390625,-1.343750,-6.015625
8833,-0.796810,-1.512264,11.873186,-50.656250,38.234375,-7.421875
8917,-0.265603,-1.521835,11.164910,-67.312500,36.890625,-2.421875
9000,-0.832702,0.040678,11.600404,59.296875,25.296875,6.406250
9083,-0.248854,1.442872,11.157732,33.250000,-44.843750,-17.812500
9167,-0.272782,-2.799602,10.628918,-21.500000,41.078125,1.109375
9250,0.588634,-1.935793,10.191031,-90.406250,5.343750,-6.984375
9333,0.576670,0.265603,10.447063,-65.843750,-37.875000,-11.406250
9417,-0.815953,-0.344566,11.806187,66.968750,58.265625,1.484375
9500,1.337588,-0.239282,8.482556,-2.625000,-120.703125,20.921875
9583,-0.497707,-3.261417,9.566505,-94.328125,55.921875,23.046875
9667,-1.909472,-1.292124,13.971691,43.531250,78.687500,0.250000
9750,-0.708275,-2.778067,10.863415,-25.156250,87.593750,21.671875
9833,-1.383051,0.693919,12.911671,102.640625,-16.875000,-18.562500
9917,0.287139,-2.055435,8.573483,-84.953125,-35.656250,21.062500
10000,0.600598,1.016950,10.253245,84.984375,-115.875000,0.468750
10083,-0.533599,-1.550549,10.882557,69.359375,40.906250,1.890625
10167,0.198604,-0.813560,10.298708,-1.828125,15.703125,17.359375
10250,0.356531,-0.165105,10.468599,46.187500,-2.546875,19.250000
10333,-0.239282,-0.856630,10.698310,62.796875,-4.750000,2.265625
10417,0.004786,-0.145962,10.762916,74.937500,-9.375000,10.281250
10500,0.028714,-2.261217,10.277173,-122.125000,-8.562500,-5.968750
10583,0.050249,-0.844666,10.628918,-98.140625,-19.265625,-7.171875
10667,0.124427,0.595813,10.583454,-12.718750,-25.609375,-3.281250
10750,-0.002393,0.923630,10.432707,74.921875,-16.671875,-1.812500
10833,-0.406780,0.045464,10.715060,109.578125,12.234375,-2.218750
10917,-0.007178,-2.577070,9.939785,-72.390625,-0.875000,-2.609375
11000,-0.177069,-1.859223,10.308280,6.140625,1.062500,-0.984375
11083,-0.629312,-1.643869,11.602797,-38.906250,19.843750,1.781250
11167,-0.689133,-0.059821,11.389836,-2.734375,31.765625,4.265625
11250,0.090927,-0.260818,11.277373,35.328125,25.609375,-2.500000
11333,0.756132,-1.253839,10.717452,34.515625,-15.562500,-3.453125
11417,0.291924,-1.639083,10.999805,10.171875,-44.125000,-2.156250
11500,-0.806381,-1.299303,11.528619,-28.843750,39.796875,1.562500
11583,0.435494,-0.186640,9.834501,35.109375,-21.500000,-3.312500
11667,0.605384,-0.461815,9.966106,33.921875,-36.484375,-8.281250
11750,-0.011964,-1.150948,10.736595,1.578125,-14.671875,-12.343750
11833,-0.679562,-1.753939,11.296515,-31.203125,18.359375,-8.265625
11917,-0.368495,-1.473979,10.803594,-34.750000,29.578125,4.062500
12000,-0.289532,-0.660419,10.621740,-28.843750,39.796875,1.562500
12083,-0.650848,-0.217747,11.339586,134.406250,45.406250,6.203125
12167,-0.057428,-2.691925,10.669596,30.312500,32.015625,7.937500
12250,0.471386,-3.481557,9.817751,-82.718750,-7.265625,1.796875
12333,0.437887,-2.438286,9.932607,-120.484375,-32.125000,1.328125
12417,-0.112463,-0.507278,10.652846,-68.468750,-20.906250,4.562500
12500,-0.512064,0.775275,11.358729,18.203125,9.078125,8.593750
12583,-0.387637,0.406780,11.478370,78.062500,25.156250,16.203125
12667,-0.035892,-0.612563,11.062019,83.046875,15.656250,17.250000
12750,0.294317,-1.483550,10.274780,36.828125,-10.796875,6.359375
12833,0.308674,-1.981257,9.530612,-26.421875,-33.921875,-3.750000
12917,-0.191426,-1.718047,9.841679,-65.609375,-32.296875,0.781250
13000,-0.321835,-2.129612,10.778469,-46.328125,-33.429688,-4.859375
13083,-0.452243,-2.541178,11.715259,-27.046875,-34.562500,-10.500000
13167,-0.638884,-2.620141,12.227323,-113.390625,18.250000,-16.093750
13250,-0.277567,-1.155733,11.681760,-31.703125,3.750000,-5.421875
13333,0.468993,1.057628,10.109675,85.421875,-22.296875,6.296875
13417,0.133998,0.918844,10.191031,148.640625,-22.015625,2.062500
13500,-0.014357,1.646262,9.793823,47.859375,-22.953125,14.265625
13583,-0.557528,-3.041278,10.858629,-16.187500,38.796875,-2.515625
13667,-0.208176,-3.835695,10.119247,-132.343750,29.046875,3.703125
13750,0.368495,-2.864209,9.384650,-161.734375,-7.531250,15.750000
13833,0.571885,-0.593420,9.214760,-84.578125,-33.718750,24.578125
13917,-0.667598,2.000400,10.815558,144.984375,16.781250,2.640625
14000,-0.459422,-0.880559,10.822737,104.781250,10.703125,-4.906250
14083,-0.239282,-1.825724,9.841679,38.750000,22.359375,7.171875
14167,0.248854,0.502493,11.554940,-10.375000,-31.843750,17.187500
14250,-0.284746,0.667598,11.880364,59.875000,-22.562500,6.625000
14333,-0.526421,-0.571885,11.289337,77.343750,6.562500,3.062500
14417,0.205783,-2.471786,8.800802,-34.562500,6.312500,7.953125
14500,0.660419,-1.263410,9.602397,94.937500,-12.531250,9.562500
14583,-0.047856,-1.083949,10.719845,-112.125000,-24.906250,1.062500
14667,-0.591027,0.710668,11.638689,-45.406250,3.125000,-10.015625
14750,-0.579063,1.014557,11.385050,39.531250,33.890625,-17.093750
14833,0.095713,-0.244068,10.143175,88.281250,28.578125,-5.265625
14917,0.263210,-1.785046,10.485349,56.656250,-43.500000,3.421875
15000,0.370888,-2.368894,9.198010,-103.218750,-21.984375,5.515625
15083,0.531207,0.914058,10.126425,31.921875,-43.187500,17.859375
15167,-0.397209,-0.167498,11.339586,77.781250,-25.843750,-6.859375
15250,-0.811167,-2.122434,11.712867,-20.078125,25.968750,-12.250000
15333,-0.622134,-3.227918,10.753345,-118.125000,45.312500,-7.812500
15417,-0.117248,-2.854637,9.375079,-148.968750,15.734375,1.281250
15500,0.610170,1.438086,10.712667,81.031250,-51.812500,6.671875
15583,-0.172283,2.155933,12.028719,166.640625,-23.921875,-8.734375
15667,-0.803988,-0.579063,12.473784,118.390625,26.750000,-9.953125
15750,-0.602991,-3.139383,10.951949,4.171875,47.796875,1.515625
15833,-0.071785,-3.594020,9.451649,-79.015625,25.484375,15.187500
15917,0.344566,-2.359323,10.035498,-79.453125,-10.453125,22.468750
16000,0.509671,-1.210768,9.413364,-68.890625,-31.171875,11.671875
16083,0.349352,-0.780060,9.458828,9.671875,-21.890625,2.578125
16167,0.131605,-1.387837,10.980663,-19.296875,-37.312500,-4.140625
16250,-0.562313,-1.414158,13.261023,-81.640625,7.546875,-21.250000
16333,-0.270389,-1.897508,12.672388,-66.062500,-22.718750,-12.781250
16417,-0.488136,-0.306281,12.167503,-43.515625,22.984375,-25.437500
16500,-0.579063,-2.143969,11.418549,41.187500,-5.796875,0.796875
16583,0.557528,0.078963,9.061619,90.390625,-24.578125,-1.062500
16667,0.107677,0.318245,10.258030,27.281250,7.437500,-16.687500
16750,0.780060,0.093320,9.638289,-62.187500,7.421875,7.546875
16833,0.047856,-1.581656,10.748559,-62.187500,7.421875,7.546875
16917,-0.820738,-2.888137,12.265609,-47.781250,36.828125,-0.656250
17000,0.200997,-0.875773,9.798609,99.718750,-35.062500,3.468750
17083,-0.342174,-0.567099,10.798808,32.515625,0.187500,-16.843750
17167,-0.083749,-1.210768,11.143375,37.953125,6.406250,-10.656250
17250,0.265603,-1.842473,10.703095,6.781250,-7.296875,-9.218750
17333,-0.011964,-1.205983,9.891929,-63.000000,-19.484375,-38.187500
17417,-0.351745,-0.210568,9.844072,-28.390625,8.046875,-42.484375
17500,0.014357,-0.591027,8.807980,6.312500,7.953125,3.984375
17583,-0.232104,-0.449851,9.580862,59.750000,51.296875,-8.343750
17667,0.229711,-1.540978,9.121440,51.312500,40.656250,19.703125
17750,0.217747,-1.775474,9.217153,23.296875,30.015625,31.593750
17833,-0.157926,-1.387837,9.099904,0.656250,27.906250,24.515625
17917,-0.349352,-0.713061,8.953942,-3.062500,25.625000,10.546875
18000,-0.483350,0.153141,9.753145,27.015625,39.265625,-32.437500
18083,-0.282353,-1.538585,11.325229,52.375000,-38.109375,-8.156250
18167,-0.425922,-2.304288,11.492727,11.343750,-12.953125,5.437500
18250,-0.399601,-2.108077,11.361122,-44.093750,14.578125,6.984375
18333,-0.251246,-1.177269,10.944771,-75.140625,27.718750,-6.296875
18417,0.007178,-0.265603,10.368100,-57.687500,20.718750,-19.109375
18500,0.186640,-0.236889,9.949356,46.359375,-20.812500,-19.750000
18583,-0.059821,-1.344766,10.863415,51.984375,-29.421875,-13.687500
18667,-0.435494,-2.036292,12.399607,-24.796875,9.000000,-14.515625
18750,-0.411565,-1.737189,13.052847,-34.156250,9.000000,-14.515625
18833,0.224925,-0.770489,11.026127,-15.718750,-4.890625,-14.000000
18917,0.100499,-0.437887,9.856036,10.046875,-12.843750,-15.609375
19000,0.193819,0.265603,9.913464,-2.750000,0.484375,-22.765625
19083,-0.181855,-1.316052,11.504691,14.218750,8.718750,-13.750000
19167,0.133998,0.157926,10.293923,-56.234375,-55.640625,10.328125
19250,-0.571885,0.744168,11.437692,61.562500,-0.984375,-12.312500
19333,-0.732204,0.019143,12.198610,52.062500,23.375000,-17.296875
19417,0.301496,-1.911865,10.174282,-18.515625,-10.828125,-11.843750
19500,0.425922,-0.284746,10.406385,55.781250,-42.296875,-15.750000
19583,-0.260818,-1.301695,10.195817,-38.718750,-1.953125,-10.812500
19667,-0.473779,-1.064806,10.765309,-40.343750,25.625000,-4.609375
19750,-0.217747,-0.713061,10.741381,-18.265625,36.640625,5.406250
19833,0.256032,-0.459422,10.368100,10.875000,16.234375,6.453125
19917,0.148355,-0.583849,10.856236,55.781250,-42.296875,-15.750000
20000,0.177069,-1.593620,9.712467,-38.718750,-1.953125,-10.812500
20083,-0.167498,-2.232503,9.863215,-154.531250,31.734375,13.781250
20167,-0.098106,-1.820938,9.394222,81.796875,-14.609375,-17.484375
20250,-0.239282,-2.947957,9.281759,-8.078125,7.828125,-11.343750
20333,-0.277567,-3.345166,9.422935,-109.765625,29.765625,1.671875
20417,0.234497,0.023928,9.966106,-104.937500,7.687500,14.468750
20500,0.409173,-2.804388,10.212567,-76.031250,26.171875,11.515625
20583,0.031107,1.237089,10.616954,94.031250,-36.937500,-24.328125
20667,-0.691526,-0.437887,11.428121,128.296875,-4.218750,-34.578125
20750,-0.748953,-2.359323,11.538191,91.515625,38.828125,-17.703125
20833,-0.227318,-3.282953,10.942378,5.812500,53.203125,4.578125
20917,0.653241,-1.323231,9.836894,-100.781250,-23.140625,10.593750
21000,0.531207,1.593620,9.973285,1.734375,-28.031250,0.046875
21083,0.318245,-1.086341,8.673982,-43.593750,-48.718750,5.640625
21167,0.397209,-0.684347,8.618947,-29.171875,-81.921875,3.000000
21250,0.033500,-0.435494,9.970892,1.640625,-77.828125,-1.781250
21333,-0.701097,-0.153141,12.117254,33.656250,-28.078125,-10.531250
21417,-0.978664,-0.466600,13.316058,34.375000,29.281250,-14.062500
21500,0.133998,-2.409572,10.904093,-53.796875,18.796875,10.562500
21583,0.232104,-2.110470,10.729417,-65.109375,5.625000,14.937500
21667,-0.162712,-0.538385,11.545369,-24.171875,14.656250,-0.328125
21750,-0.277567,0.624527,11.588440,34.484375,18.578125,-19.468750
21833,0.222533,0.026321,10.169496,86.781250,0.578125,-22.609375
21917,0.129212,-0.595813,9.638289,114.437500,-17.343750,-19.078125
22000,-0.531207,-1.495514,12.626925,-5.046875,43.421875,-5.062500
22083,-0.574277,-1.390230,11.662617,-45.500000,36.687500,4.187500
22167,0.236889,-1.009771,10.930414,50.984375,-31.296875,23.921875
22250,0.050249,-1.722832,11.837293,11.250000,-21.953125,17.171875
22333,-0.356531,-1.713261,12.232109,-26.796875,11.093750,7.140625
22417,-0.256032,-1.194018,10.155139,-48.531250,25.437500,10.046875
22500,0.138784,-1.875973,10.712667,-21.703125,24.843750,10.140625
22583,0.545564,-0.789631,8.611769,-6.046875,-35.671875,25.156250
22667,0.203390,-1.782653,9.868000,-42.406250,-9.156250,8.484375
22750,-0.148355,-1.622334,11.088340,18.359375,50.375000,10.875000
22833,0.311067,-1.091127,8.745767,-37.765625,-13.109375,19.921875
22917,-0.677169,0.133998,11.337193,71.203125,32.421875,8.906250
23000,-0.011964,-0.162712,9.884750,40.265625,-13.546875,18.078125
23083,-0.655633,-1.198804,12.217752,-3.578125,21.921875,5.406250
23167,-0.409173,-1.282553,10.999805,-14.375000,40.296875,6.765625
23250,0.351745,-0.576670,9.705288,25.656250,-5.015625,19.234375
23333,-0.023928,-0.904487,10.045069,-0.968750,30.609375,14.265625
23417,-0.653241,-1.392623,11.909078,-62.828125,11.703125,-2.218750
23500,-0.337388,-0.789631,10.796416,-46.671875,32.625000,1.562500
23583,-0.143569,-0.524028,10.076176,-2.812500,24.000000,11.265625
23667,0.093320,-0.174676,9.382257,42.343750,4.500000,18.687500
23750,0.162712,-0.315853,9.903893,64.453125,-16.890625,22.343750
23833,-0.172283,-1.674976,11.322837,-43.171875,-31.968750,-0.859375
23917,0.366102,-1.146162,10.365708,27.718750,-45.828125,12.578125
24000,0.454636,-1.536192,10.560723,27.937500,-33.164062,10.757812
24083,0.543171,-1.926222,10.755738,28.156250,-20.500000,8.937500
24167,0.205783,-0.777667,9.638289,-76.671875,-25.828125,12.703125
24250,-0.459422,0.509671,10.743773,3.062500,-2.640625,17.203125
24333,-0.610170,0.636491,11.490334,75.484375,22.703125,19.406250
24417,-0.122034,-0.507278,11.408978,83.031250,16.468750,16.156250
24500,0.406780,-2.299503,10.758130,-30.500000,-42.875000,4.609375
24583,-0.720240,-0.636491,10.827522,-33.625000,23.984375,2.968750
24667,-0.488136,-0.461815,9.757931,-9.437500,46.187500,9.625000
24750,0.117248,-0.861416,8.879765,5.750000,24.906250,24.531250
24833,0.571885,-1.083949,9.387043,14.453125,-14.046875,33.296875
24917,0.313460,-0.868595,11.095518,18.750000,-31.031250,25.250000
25000,-0.028714,-0.806381,11.880364,12.734375,-11.718750,11.890625
25083,0.133998,1.706083,9.372686,152.531250,-16.609375,-5.890625
25167,-0.172283,-0.684347,10.392029,152.921875,-6.109375,1.390625
25250,-0.313460,-2.950350,11.167303,52.296875,11.921875,11.968750
25333,-0.253639,-4.153940,11.251052,-89.156250,23.375000,12.453125
25417,-0.059821,-3.084348,10.887343,-160.234375,12.609375,5.468750
25500,0.325424,-0.612563,10.289137,-106.859375,-16.453125,6.078125
25583,-0.246461,1.505085,11.002198,115.750000,-18.312500,-2.203125
25667,-0.629312,-0.602991,11.521441,112.218750,16.250000,-6.078125
25750,-0.406780,-2.524428,10.923235,30.109375,31.984375,-3.265625
25833,0.157926,-3.060420,9.690932,-62.687500,12.343750,0.093750
25917,0.519243,-2.280360,9.104690,-106.343750,-18.812500,5.906250
26000,0.327817,1.512264,10.238888,20.546875,-33.906250,6.062500
26083,0.174676,-2.557927,10.932806,-145.781250,7.140625,-10.734375
26167,-0.306281,-2.957529,10.916057,-55.265625,21.703125,-0.593750
26250,-0.119641,-3.668197,10.851450,-145.781250,7.140625,-10.734375
26333,0.133998,1.670190,10.135997,113.046875,-28.265625,-12.453125
26417,0.349352,-0.165105,10.691131,-125.625000,-15.937500,-15.328125
26500,-0.404387,-0.624527,9.765109,157.843750,-11.140625,-11.562500
26583,0.086142,1.402194,9.990034,64.781250,-10.812500,-7.796875
26667,-0.215354,-2.775674,9.784252,-33.140625,14.234375,-2.703125
26750,-0.043071,-3.964907,10.260423,-151.437500,18.015625,-4.171875
26833,-0.023928,-3.261417,10.971092,-164.906250,15.296875,-7.968750
26917,-0.014357,-0.856630,10.904093,-66.468750,3.578125,-8.562500
27000,-0.265603,1.373480,9.812965,157.843750,-11.140625,-11.562500
27083,0.086142,-1.806581,10.224531,-136.703125,-5.875000,-16.375000
27167,-0.138784,0.081356,9.987642,-56.921875,-4.906250,-16.250000
27250,-0.169890,1.261018,9.796216,51.500000,-3.812500,-13.312500
27333,-0.009571,0.909273,9.954142,125.531250,-6.687500,-9.953125
27417,0.090927,-0.540778,10.750952,121.171875,-7.562500,-6.078125
27500,-0.406780,-0.818345,10.911271,71.625000,18.796875,2.281250
27583,-0.358923,-3.445665,12.014362,-75.250000,19.359375,-6.031250
27667,-0.066999,-2.478964,11.590833,35.578125,2.000000,-2.343750
27750,0.323031,1.194018,9.530612,107.890625,-23.656250,-7.687500
27833,-0.124427,1.143769,10.193424,141.828125,-1.640625,-4.046875
27917,-0.167498,-1.947758,10.973484,-103.546875,2.328125,-16.265625
28000,0.289532,-0.217747,9.796216,-1.609375,-22.437500,-10.562500
28083,-0.081356,1.201197,9.951749,57.031250,-6.328125,-7.531250
28167,-0.172283,0.244068,10.497313,131.453125,9.687500,5.734375
28250,-0.167498,-1.536192,10.904093,126.703125,19.953125,22.531250
28333,0.033500,-3.302095,10.631311,34.484375,14.484375,23.109375
28417,0.267996,-2.696711,10.482956,-142.234375,-31.546875,-8.953125
28500,-0.102891,1.081556,10.858629,14.343750,-28.156250,-14.234375
28583,-0.344566,1.313660,10.923235,114.953125,-2.859375,-4.484375
28667,-0.378066,0.086142,10.968699,144.687500,19.875000,6.734375
28750,-0.236889,-1.672583,10.913664,79.281250,27.468750,8.703125
28833,0.043071,-3.134598,10.514063,-40.453125,17.250000,-0.265625
28917,0.222533,-3.153740,10.222138,-132.546875,1.609375,-11.671875
29000,0.296710,-1.811367,10.602597,-95.312500,-41.375000,-14.718750
29083,-0.203390,-3.400201,10.741381,-162.625000,4.375000,-1.062500
29167,0.098106,-2.864209,9.571290,99.875000,-2.578125,11.406250
29250,0.212961,2.076970,10.523634,-25.812500,-18.078125,2.296875
29333,-0.124427,-4.089334,9.925428,-45.656250,-1.437500,10.515625
29417,0.086142,-0.969093,11.069197,-155.968750,-2.343750,-7.593750
29500,-0.323031,-2.782853,10.841879,79.312500,18.375000,7.109375
29583,0.047856,-3.644269,10.688739,-147.453125,13.171875,-0.531250
29667,0.133998,-1.840081,10.514063,-132.890625,-4.562500,-3.984375
29750,0.062213,0.995414,9.903893,-46.234375,-13.328125,-8.562500
29833,-0.217747,1.062413,10.648061,163.250000,-7.375000,11.218750
29917,-0.239282,-0.994617,11.077174,56.994792,-0.421875,7.250000
30000,-0.260818,-3.051646,11.506286,-49.260417,6.531250,3.281250
30083,-0.282353,-5.108676,11.935399,-155.515625,13.484375,-0.687500
30167,0.174676,-3.617948,11.164910,-244.109375,-5.468750,-1.671875
30250,0.397209,0.263210,11.016555,-142.109375,-31.031250,6.328125
30333,0.050249,3.854837,10.882557,86.796875,-42.359375,6.437500
30417,-0.440279,2.849852,11.306087,248.390625,-28.468750,-5.765625
30500,-0.411565,-1.971686,11.315658,206.375000,-3.828125,-9.390625
30583,0.019143,-5.070391,10.717452,-163.328125,8.062500,-7.453125
30667,0.009571,-2.593820,11.009377,-215.468750,5.171875,-7.046875
30750,-0.057428,0.722632,10.490134,-120.046875,2.562500,-5.375000
30833,-0.093320,2.340181,9.745966,34.859375,2.796875,-5.875000
30917,-0.021535,1.622334,9.552148,153.578125,5.750000,-5.171875
31000,0.131605,-0.629312,9.535398,179.531250,3.406250,3.281250
31083,-0.504886,0.830309,9.877572,-94.000000,15.656250,-29.343750
31167,-0.504886,2.076970,9.480363,44.421875,39.953125,-28.703125
31250,0.081356,1.129412,9.348758,145.078125,31.531250,-1.609375
31333,0.646062,-1.550549,9.633504,124.156250,-4.875000,16.484375
31417,0.215354,-3.524628,10.648061,-0.875000,-18.750000,4.500000
31500,-0.425922,-3.251846,11.605190,-116.718750,3.796875,-20.640625
31583,-0.050249,0.428315,9.248259,-51.343750,20.437500,-33.375000
31667,0.423530,1.076770,8.133204,68.750000,-3.593750,-8.718750
31750,0.334995,0.741775,9.040084,169.687500,-20.062500,11.562500
31833,-0.181855,-0.914058,11.014162,169.828125,-15.140625,12.109375
31917,-0.492921,-3.637090,12.210574,32.546875,5.843750,4.906250
32000,-0.502493,-1.280160,11.064412,-130.515625,26.328125,-38.250000
32083,-0.196211,-0.409173,10.274780,141.875000,30.359375,3.062500
32167,0.437887,-2.261217,9.444471,-6.515625,-32.296875,-9.250000
32250,0.452243,-3.249453,10.018748,-110.875000,-39.515625,-18.296875
32333,-0.141177,-2.799602,11.588440,-134.968750,-10.968750,-24.281250
