t_ms,ax,ay,az,gx,gy,gz
724414,0.459422,-4.847859,8.930014,-158.546875,-64.390625,-18.187500
724497,-0.413958,-0.978664,10.729417,-148.078125,-24.375000,-36.968750
724580,-0.531207,-5.091926,9.748359,-237.203125,-64.578125,-62.046875
724664,-0.662812,2.019542,10.710274,220.343750,70.312500,5.375000
724747,0.057428,-0.701097,10.016355,256.828125,44.562500,34.031250
724830,0.885344,-3.883551,8.870193,126.171875,-24.515625,8.562500
724914,0.906880,-5.343173,8.449057,-84.953125,-73.546875,-42.015625
724997,-0.748953,1.808974,10.937592,44.859375,33.250000,-27.312500
725080,-0.287139,1.136591,8.784052,-19.500000,-22.281250,-5.984375
725164,0.198604,-4.369294,11.540583,8.125000,28.703125,15.015625
725247,0.356531,-5.355137,12.112468,-172.859375,1.796875,-37.796875
725330,0.346959,-3.739982,11.904292,-172.875000,-41.046875,-36.062500
725414,0.069392,-0.480957,10.411171,-19.500000,-22.281250,-36.062500
725497,-0.461815,0.961915,8.475378,195.984375,25.906250,40.515625
725580,-0.799203,1.596013,11.710474,106.687500,70.671875,-10.468750
725664,0.256032,-3.845266,10.353743,-65.203125,-37.328125,-7.593750
725747,0.579063,-5.592026,11.499905,-215.781250,-56.843750,-35.828125
725830,-0.093320,-3.299702,12.378071,-210.062500,-36.484375,-41.750000
725914,-0.715454,0.184247,12.394821,-65.218750,17.734375,-36.546875
725997,-0.265603,-0.825524,9.406186,120.343750,0.921875,31.234375
726080,-0.626920,-0.906880,11.521441,63.468750,86.984375,40.546875
726164,-0.100499,-1.612762,10.719845,91.921875,66.093750,60.953125
726247,0.866202,-2.340181,8.788837,60.703125,-10.593750,46.812500
726330,1.098306,-2.285146,7.121040,-5.078125,-103.281250,-1.171875
726414,0.126820,-1.966900,7.080362,-63.171875,-157.843750,-34.921875
726497,-0.928415,-1.914258,8.427521,-86.109375,-142.187500,-33.484375
726580,-0.894916,0.232104,8.403593,15.875000,9.078125,-28.468750
726664,-0.669990,0.366102,8.126026,103.937500,79.515625,-19.484375
726747,-0.236889,-0.251246,8.075776,180.062500,112.468750,12.171875
726830,0.224925,-1.512264,8.288737,208.593750,98.781250,52.562500
726914,0.342174,-3.002992,9.875179,157.875000,59.203125,61.265625
726997,-1.091127,-0.758525,8.898907,-56.078125,-73.968750,-27.953125
727080,-0.346959,-2.196611,9.887143,29.734375,12.265625,0.093750
727164,0.679562,-2.825923,9.430114,-26.781250,0.546875,39.609375
727247,0.524028,-1.485943,10.817951,-7.546875,-39.812500,17.390625
727330,-0.038285,-0.859023,11.272587,22.656250,-44.046875,-8.031250
727414,-0.442672,-1.337588,10.858629,37.140625,-15.953125,-14.406250
727497,-0.186640,-2.455036,9.351151,7.000000,14.281250,15.171875
727580,0.167498,-3.369094,7.980063,-8.515625,60.109375,39.859375
727664,0.181855,-2.512464,9.801001,-60.093750,-28.390625,6.828125
727747,0.167498,-2.529213,10.619347,-84.125000,-36.953125,5.375000
727830,-0.071785,-2.170290,11.011770,-85.296875,-21.234375,8.187500
727914,-0.361316,-1.402194,10.997413,-56.421875,13.875000,7.953125
727997,-0.564706,-0.880559,11.270194,0.500000,57.796875,15.921875
728080,0.545564,0.459422,10.660025,-15.812500,-32.046875,-9.250000
728164,-0.004786,1.942972,11.909078,146.390625,-7.031250,-9.656250
728247,-0.734597,-0.782453,12.892528,167.359375,48.984375,5.421875
728330,-0.729811,-4.541577,11.717652,49.343750,82.656250,28.796875
728414,-0.126820,-4.618148,8.583055,-95.093750,68.953125,22.937500
728497,1.026521,-1.488336,8.183453,-147.765625,-81.343750,-30.546875
728580,0.818345,0.275175,9.442078,-41.656250,-127.062500,-32.812500
728664,-0.686740,0.662812,10.894521,66.015625,-83.375000,-36.406250
728747,-0.976272,-2.086541,9.518648,113.609375,14.468750,-29.250000
728830,-0.464208,-2.888137,7.963314,44.312500,104.062500,21.250000
728914,-0.057429,-2.135197,8.643672,94.926987,57.244881,23.223955
728997,0.349352,-1.382254,9.324031,145.541618,10.427128,25.197915
729080,0.756132,-0.629312,10.004391,196.156250,-36.390625,27.171875
729164,-0.045464,-3.759124,10.595418,116.531250,-45.406250,-2.859375
729247,-0.655633,-5.742774,10.542776,-48.328125,-3.843750,-2.953125
729330,-0.859023,-5.027320,10.360922,-179.906250,51.968750,8.343750
729414,-0.535992,-2.297110,9.583255,-190.078125,70.421875,7.328125
729497,0.634098,0.480957,8.209774,-75.203125,25.406250,11.546875
729580,0.351745,-2.955136,9.734002,-175.859375,-12.609375,-12.218750
729664,-0.397209,-1.222732,8.819944,196.359375,-87.125000,8.187500
729747,-0.803988,-2.584248,9.250652,72.187500,-8.578125,-14.703125
729830,-0.866202,-4.701896,9.516255,-86.390625,27.718750,-7.484375
729914,-0.172283,-5.036892,9.269795,-199.296875,20.875000,-11.156250
729997,1.184447,1.418944,7.654639,87.515625,-46.562500,20.656250
730080,0.789631,-2.096113,9.827322,-15.937500,-57.015625,-2.359375
730164,0.040678,-2.385644,11.665010,-50.218750,-59.515625,-24.203125
730247,-0.904487,-2.727818,13.060026,-77.703125,2.765625,-26.593750
730330,-1.076770,-2.254039,12.820743,-61.062500,69.515625,-13.671875
730414,-0.394816,-1.014557,11.535798,13.046875,73.796875,2.515625
730497,1.098306,-1.497907,10.023534,116.140625,-64.984375,-17.187500
730580,0.899701,-0.356531,10.293923,99.578125,8.000000,7.828125
730664,-0.868595,-4.180261,10.497313,-69.609375,-25.546875,-54.921875
730747,-0.842274,-3.527021,9.877572,-137.078125,43.640625,-39.468750
730830,-0.614955,-2.091327,9.078369,-121.000000,84.750000,-16.640625
730914,-0.033500,-0.404387,8.822337,-13.328125,75.359375,18.421875
730997,0.732204,0.672383,9.181260,130.484375,21.531250,43.140625
731080,0.177069,-0.246461,8.523234,65.968750,-4.234375,-5.843750
731164,0.007178,-0.940379,8.595019,98.359375,-0.203125,-1.687500
731247,-0.378066,-2.361716,9.406186,81.984375,29.296875,15.843750
731330,-0.385244,-3.000600,9.937392,41.953125,52.062500,33.453125
731414,0.378066,-2.282753,9.499506,-18.593750,-10.140625,-0.875000
731497,0.050249,-0.172283,9.812965,-12.328125,12.593750,-0.562500
731580,0.248854,-1.859223,10.454242,-40.968750,-44.671875,-29.578125
731664,-0.318245,-1.940579,11.162517,-40.968750,-24.375000,-37.984375
731747,-0.921237,-1.983650,11.856436,-27.250000,31.625000,-23.078125
731830,-0.538385,-2.084148,10.928021,-6.734375,52.187500,3.640625
731914,0.339781,-2.167897,9.530612,-0.031250,4.125000,14.703125
731997,0.890130,-1.746760,9.446864,-35.718750,-44.671875,-29.578125
732080,-0.270389,-5.048856,6.735796,-20.484375,-22.625000,-11.375000
732164,0.165105,-4.582255,7.714460,-146.468750,-33.359375,-4.968750
732247,0.421137,-3.591627,9.382257,-182.406250,-51.000000,15.859375
732330,0.210568,-1.466800,10.918450,-121.140625,-50.671875,28.750000
732414,-0.327817,0.368495,11.550155,-13.578125,-24.375000,18.062500
732497,-0.581456,0.612563,11.205588,69.812500,15.109375,-6.000000
732580,-0.332602,-0.528814,9.884750,98.312500,36.015625,-20.484375
732664,0.299103,-3.053242,8.796016,14.781250,4.468750,-15.562500
732747,0.145962,-3.871587,9.877572,-63.750000,1.062500,-3.953125
732830,-0.157926,-2.991028,10.935199,-114.031250,13.468750,5.546875
732914,-0.155533,-2.019542,10.813165,-92.109375,22.218750,5.687500
732997,0.081356,-1.914258,8.764909,75.968750,24.546875,-21.890625
733080,-0.756132,-5.718846,8.133204,-316.562500,55.359375,3.125000
733164,1.473979,0.796810,7.271788,319.953125,-48.875000,34.703125
733247,0.701097,-2.538785,6.881758,226.078125,-99.187500,-19.359375
733330,-0.574277,-5.304888,7.097112,16.187500,-78.093750,-44.046875
733414,-0.806381,-6.465407,7.467999,-198.953125,-17.671875,-18.812500
733497,0.437887,2.790031,8.726624,231.718750,54.265625,37.375000
733580,-0.830309,-2.780460,8.303094,-270.484375,86.093750,-1.390625
733664,1.318445,3.201597,6.805187,178.093750,-15.031250,31.265625
733747,0.942772,1.744368,7.164111,325.453125,-63.546875,30.187500
733830,-0.363709,-2.038685,7.570891,295.437500,-66.046875,6.187500
733914,-0.591027,-4.706682,6.635297,147.812500,-39.562500,-7.281250
733997,0.062213,0.981057,7.647461,-69.656250,51.953125,6.843750
734080,-0.787239,0.186640,10.487741,148.078125,5.250000,8.703125
734164,-0.500100,-1.969293,11.480763,91.750000,22.078125,6.390625
734247,0.196211,-4.601398,11.832508,-77.453125,11.406250,-22.046875
734330,0.457029,-5.726024,11.916257,-217.421875,4.687500,-43.140625
734414,-0.205783,-3.857230,12.306287,-197.812500,30.859375,-38.984375
734497,-0.777667,-0.260818,11.708081,-39.859375,65.390625,-25.593750
734580,-0.126820,1.634298,9.492327,144.578125,51.796875,-2.843750
734664,0.930808,-0.619741,9.272188,226.953125,-16.640625,1.125000
734747,0.110070,-6.532406,11.502298,-117.265625,-44.453125,-27.296875
734830,-1.402194,-6.233303,13.753944,-279.703125,44.890625,-17.734375
734914,-1.447658,-1.277767,12.930813,-224.734375,124.593750,-23.625000
734997,-0.842273,-1.655833,11.018948,24.335938,53.070312,-19.640625
735080,-0.236889,-2.033899,9.107083,273.406250,-18.453125,-15.656250
735164,-0.758525,-5.187639,8.461021,112.093750,24.078125,-16.328125
735247,-0.464208,-5.965307,7.592426,-84.078125,41.015625,-8.015625
735330,0.074178,-5.036892,7.652247,-223.062500,17.093750,-12.140625
735414,0.744168,-0.890130,9.621540,-224.968750,-29.859375,-11.078125
735497,-0.191426,1.737189,10.753345,90.343750,9.031250,5.312500
735580,-0.576670,0.684347,9.365508,75.500000,-42.500000,-7.406250
735664,-0.734597,-3.369094,13.155739,133.593750,71.875000,23.765625
735747,0.459422,-5.058427,10.387243,-90.187500,-1.000000,13.796875
735830,0.959522,-3.462414,8.824730,-122.390625,-64.734375,-10.937500
735914,0.287139,-0.823131,8.721838,-46.031250,-80.203125,-17.046875
735997,-0.803988,1.737189,13.134203,90.343750,9.031250,5.312500
736080,1.304088,0.937986,7.604390,241.484375,-78.500000,6.875000
736164,-0.002393,-4.730610,8.798409,-217.406250,35.328125,-17.453125
736247,-0.602991,-2.694318,9.312866,-145.718750,88.234375,-12.281250
736330,-1.002593,0.064606,9.377472,23.484375,100.406250,6.609375
736414,-0.349352,1.665405,8.365308,190.312500,29.921875,29.953125
736497,1.512264,-1.797010,7.838887,131.281250,-127.062500,-46.218750
736580,1.040878,1.806581,8.286345,291.437500,-34.218750,6.109375
736664,-1.282553,-6.039484,9.702896,-58.656250,-84.046875,-51.109375
736747,-1.220340,-4.675575,10.001998,-226.406250,79.781250,-21.812500
736830,-0.832702,-1.660619,9.198010,-226.406250,79.781250,-16.968750
736914,0.457029,1.347159,8.032705,-96.562500,67.328125,-13.062500
736997,1.280160,2.646462,7.913064,127.187500,9.328125,8.406250
737080,-0.174676,1.210768,10.116854,65.093750,46.953125,24.640625
737164,0.547956,0.217747,9.482756,196.953125,10.656250,40.343750
737247,0.284746,-2.794817,9.487542,191.687500,-23.609375,36.640625
737330,0.064606,-4.163511,9.485149,56.203125,-34.468750,20.750000
737414,-0.155533,-5.395815,9.509077,-116.406250,-26.031250,2.687500
737497,-0.107677,-4.359723,9.719645,-216.750000,-17.890625,-18.156250
737580,0.047856,-1.706083,9.470792,-181.531250,-24.140625,-30.812500
737664,-0.145962,1.150948,9.042477,128.437500,-17.671875,-3.656250
737747,-0.122034,-0.930808,9.609576,222.484375,-2.390625,16.109375
737830,0.122034,-3.771088,9.638289,177.906250,2.359375,19.546875
737914,0.260818,-5.254638,9.044869,-149.109375,3.218750,-13.484375
737997,0.023928,1.507478,8.714660,-37.640625,-29.109375,-24.156250
738080,0.236889,-1.579263,9.377472,-69.453125,4.796875,18.203125
738164,-0.564706,-3.842873,11.916257,-1.250000,-8.656250,7.500000
738247,-0.928415,-4.960321,11.665010,-117.109375,40.500000,8.234375
738330,-0.576670,-3.816552,10.561919,-148.890625,44.125000,7.125000
738414,0.792024,0.375673,8.841480,67.859375,-41.406250,31.000000
738497,1.153340,0.174676,11.157732,113.734375,-31.000000,24.234375
738580,-0.332602,-1.476372,10.286744,129.187500,-51.187500,6.015625
738664,-0.466600,-1.569692,10.597811,-109.796875,57.484375,10.250000
738747,-0.289532,-4.359723,10.236495,-204.109375,36.515625,3.234375
738830,0.387637,0.591027,9.310473,160.906250,-63.406250,23.921875
738914,-0.468993,-4.244867,10.528419,-8.968750,-23.765625,-4.609375
738997,-0.287139,-5.213960,10.114461,-155.218750,4.500000,-3.984375
739080,0.629312,-2.840280,7.958528,-139.140625,-29.187500,1.109375
739164,0.203390,0.107677,8.035098,-38.156250,-51.421875,17.343750
739247,-0.349352,0.981057,8.839087,93.328125,-41.921875,21.078125
739330,-0.497707,0.282353,9.461221,181.843750,-18.218750,8.000000
739414,-0.165105,-1.837688,9.523434,170.531250,-3.062500,-9.593750
739497,0.105284,-4.584648,9.451649,-69.406250,74.562500,7.953125
739580,0.052642,-5.431707,9.540184,-89.593750,-9.609375,-8.312500
739664,-0.634098,-4.962714,11.523834,-183.406250,26.750000,17.265625
739747,-0.918844,-1.897508,12.691531,-145.734375,62.953125,23.546875
739830,0.241675,0.681954,11.877971,-5.468750,35.234375,23.828125
739914,0.200997,-4.060620,9.032905,59.843750,-9.015625,-20.343750
739997,0.264407,-3.463611,8.926424,-20.085938,-3.421875,-22.617188
740080,0.327817,-2.866601,8.819944,-100.015625,2.171875,-24.890625
740164,0.756132,-0.612563,6.893722,-100.015625,2.171875,-24.890625
740247,0.406780,0.485743,6.396015,109.250000,-54.812500,7.656250
740330,-0.162712,0.117248,7.759924,144.046875,-29.765625,3.109375
740414,-0.521635,-1.825724,9.501899,70.765625,13.843750,2.656250
740497,-0.504886,-4.252046,10.296316,-55.171875,42.890625,7.250000
740580,-0.294317,-4.744967,10.159925,-55.171875,42.890625,7.250000
740664,0.323031,-1.390230,8.908479,-91.343750,2.359375,-1.828125
740747,0.528814,0.368495,8.439485,13.125000,-36.500000,-3.921875
740830,-0.818345,-3.792624,11.904292,59.140625,73.156250,8.171875
740914,0.088534,-2.706282,9.884750,-126.187500,38.859375,4.031250
740997,-0.717847,-1.311267,11.562119,138.093750,20.859375,-4.093750
741080,-0.715454,-0.337388,8.740981,53.671875,89.734375,-24.218750
741164,-1.466800,-4.902894,12.217752,-43.265625,21.046875,30.812500
741247,1.055235,-0.921237,6.010770,131.515625,-8.296875,27.468750
741330,1.339981,-1.495514,6.946364,161.140625,-84.796875,42.078125
741414,-0.390030,-2.921636,10.092926,94.578125,-63.593750,27.359375
741497,-1.280160,-5.235496,12.165110,-154.625000,80.625000,31.437500
741580,1.203590,-0.220140,8.279166,-49.546875,-41.453125,19.343750
741664,1.026521,0.775275,7.941778,78.750000,-109.656250,22.046875
741747,-0.660419,-0.277567,9.985249,131.625000,-91.656250,5.515625
741830,-1.287339,-3.964907,12.081361,67.875000,-14.312500,-8.015625
741914,-0.473779,-4.388437,10.834701,-127.109375,48.046875,-27.390625
741997,-0.263210,-2.967100,10.526027,-155.078125,52.312500,17.375000
742080,-0.897308,-1.375873,11.097911,52.218750,80.281250,33.656250
742164,-0.354138,-2.483750,10.169496,12.343750,38.203125,36.781250
742247,0.681954,-2.797210,8.748159,-19.781250,-19.937500,24.453125
742330,0.464208,-1.871187,9.224331,-13.140625,-25.312500,16.281250
742414,-0.665205,-1.158126,10.473385,20.500000,16.484375,18.062500
742497,-0.851845,-0.196211,10.803594,55.593750,55.296875,7.890625
742580,-0.471386,-1.579263,10.437492,15.718750,-16.453125,3.765625
742664,0.794417,-2.280360,9.013763,-42.140625,-84.171875,-25.906250
742747,0.256032,-2.720639,10.100104,-89.109375,-70.687500,-41.484375
742830,-1.227518,-1.971686,11.758330,-84.609375,21.609375,-50.109375
742914,-1.588834,-0.660419,11.239088,-28.359375,103.296875,-54.390625
742997,-0.909273,-1.100698,10.786844,40.078125,36.015625,20.359375
743080,-0.433101,-1.871187,8.477770,42.250000,-24.984375,-2.078125
743164,-0.662812,-3.268596,10.291530,-28.796875,-3.375000,6.468750
743247,-0.191426,-3.988835,11.483156,-98.578125,-4.859375,2.125000
743330,0.418744,-3.096312,11.755937,-100.109375,-18.687500,-6.234375
743414,0.356531,-1.083949,10.983056,-29.656250,-24.515625,-7.000000
743497,-0.138784,0.019143,9.583255,58.671875,-11.078125,-1.125000
743580,-0.387637,-0.600598,8.673982,106.468750,35.828125,18.937500
743664,-0.332602,-2.170290,9.382257,24.703125,23.953125,17.218750
743747,0.107677,-3.732803,9.812965,24.703125,23.953125,17.218750
743830,0.713061,-3.979264,9.896714,-118.390625,-58.968750,-18.187500
743914,0.662812,-2.402394,9.894321,-73.171875,-66.406250,-27.531250
743997,-0.155533,-0.373280,9.975677,5.250000,-15.296875,-19.296875
744080,1.890330,-1.069592,9.241081,43.859375,-128.750000,-37.640625
744164,-1.208375,-2.691925,11.052448,-60.859375,88.234375,20.218750
744247,-1.071985,-1.438086,11.727224,-1.843750,65.234375,16.718750
744330,0.768096,-0.732204,10.573883,44.515625,-40.750000,-3.296875
744414,0.124427,-2.002793,9.717253,2.015625,-108.265625,-45.093750
744497,-0.775275,-3.125026,9.085547,-85.296875,17.921875,3.000000
744580,-1.572084,-3.653840,12.526426,-61.843750,97.578125,20.546875
744664,0.552742,-0.748953,7.099505,71.953125,-51.984375,-10.078125
744747,1.215554,-0.423530,7.262217,61.812500,-34.218750,1.156250
744830,-1.428515,-3.318845,11.559726,-45.656250,-1.093750,-11.468750
744914,-1.172483,-2.471786,11.653046,-32.609375,112.375000,27.546875
744997,0.129212,-1.002593,9.279366,20.531250,42.468750,19.281250
745080,-1.076770,-0.315853,11.698510,-36.921875,27.062500,-10.609375
745164,-0.882952,-0.287139,11.736795,48.984375,87.671875,-2.531250
745247,0.059821,-1.722832,10.731809,43.250000,19.015625,-1.046875
745330,0.315853,-3.381058,9.238688,-115.531250,-93.343750,-26.421875
745414,-1.083949,-1.677369,12.141182,-109.796875,-42.921875,-7.375000
745497,1.105484,-3.457629,8.836694,-48.468750,-60.593750,-24.656250
745580,-0.820738,-0.289532,13.079168,109.031250,80.171875,13.437500
745664,0.933201,-1.481157,10.502098,75.593750,-15.343750,-12.828125
745747,1.349552,-2.560320,8.049455,1.328125,-79.375000,-40.953125
745830,0.057428,-2.947957,7.664211,-60.640625,-63.984375,-30.812500
745914,-1.505085,-0.445065,13.672588,60.984375,116.890625,13.125000
745997,-1.049252,-0.412762,11.746366,75.648438,45.250000,-14.710938
746080,-0.593420,-0.380459,9.820144,90.312500,-26.390625,-42.546875
746164,0.547956,-1.782653,8.169096,-63.031250,-15.375000,-0.281250
746247,0.452243,-0.780060,9.052048,18.765625,-59.687500,-26.609375
746330,0.131605,-2.304288,8.886943,-46.328125,34.343750,18.953125
746414,-0.038285,-0.083749,9.810573,18.765625,-67.125000,-43.203125
746497,-0.658026,-1.502693,8.669196,122.203125,37.093750,-22.703125
746580,0.593420,-2.821138,8.090133,-51.218750,-87.171875,-6.546875
746664,0.136391,-2.187040,6.771688,115.640625,60.703125,55.593750
746747,0.301496,-2.031506,7.161718,90.828125,19.296875,58.656250
746830,0.409173,-2.096113,7.446464,30.640625,-35.656250,26.218750
746914,0.239282,-2.852245,9.430114,-110.015625,-98.531250,-20.625000
746997,-0.514457,-1.974079,10.779666,-104.203125,-51.437500,-16.890625
747080,-0.636491,-0.693919,10.265209,3.187500,31.015625,-3.812500
747164,-0.593420,-0.581456,10.705488,62.375000,38.171875,8.828125
747247,0.294317,-1.459622,10.451849,65.843750,-0.406250,8.015625
747330,0.796810,-2.723032,10.736595,17.531250,-26.078125,-3.437500
747414,-0.796810,-3.323631,12.875778,-69.468750,47.031250,3.750000
747497,0.000000,-3.400201,12.069397,-39.031250,-0.203125,-4.718750
747580,0.169890,-1.799403,10.557133,-40.921875,11.343750,3.187500
747664,-0.445065,-2.720639,10.762916,-21.140625,46.656250,19.796875
747747,-0.626920,-2.598605,12.177074,2.328125,13.140625,7.328125
747830,-0.650848,-2.641676,12.141182,-66.578125,55.468750,7.343750
747914,0.701097,-1.349552,10.195817,-8.437500,-32.296875,-2.796875
747997,0.186640,-1.514657,11.464013,10.046875,-28.406250,-3.406250
748080,0.117248,-2.488536,9.561719,62.515625,-24.906250,-33.875000
748164,-0.789631,-4.213761,11.004591,-22.312500,25.906250,-11.281250
748247,-0.935594,-4.443472,11.676974,-92.156250,69.593750,17.937500
748330,0.626920,-1.538585,9.808180,-98.515625,51.078125,21.406250
748414,1.134198,-0.540778,8.925228,53.000000,-77.687500,-0.312500
748497,0.933201,-1.038485,9.286545,114.843750,-26.046875,-14.218750
748580,-0.882952,-1.529014,9.980463,106.296875,-61.734375,-6.265625
748664,-0.602991,-3.232703,10.207781,19.437500,7.843750,12.140625
748747,0.203390,-3.723232,9.420543,-58.093750,-10.875000,4.171875
748830,0.588634,-2.835495,8.788837,-91.625000,-30.765625,-9.875000
748914,0.047856,-1.598405,9.358329,-64.265625,-12.031250,-12.718750
748997,0.713061,0.299103,8.257631,53.000000,-77.687500,-0.312500
749080,0.988236,-2.246860,10.344172,-110.250000,-22.671875,-18.890625
749164,0.267996,-1.064806,10.102497,-42.343750,-7.921875,-1.796875
749247,-0.894916,0.078963,10.482956,68.140625,62.562500,26.093750
749330,-1.174876,-0.028714,10.380064,153.625000,121.109375,61.500000
749414,-0.440279,-1.323231,8.611769,158.765625,101.875000,77.843750
749497,0.626920,-2.062613,6.321837,85.109375,26.062500,37.375000
749580,1.055235,-2.313859,5.417350,-23.218750,-51.796875,-29.328125
749664,-0.492921,-2.189433,8.315059,-132.671875,-80.828125,-48.390625
749747,-1.067199,-1.383051,10.619347,-77.375000,-12.453125,-10.562500
749830,0.260818,-0.222533,10.456635,102.609375,16.890625,15.593750
749914,0.500100,-2.409572,6.187839,-110.093750,-98.203125,-64.859375
749997,-0.827917,-0.339781,11.318051,23.140625,33.937500,16.156250
750080,0.105284,-1.749153,8.949157,59.125000,30.703125,41.484375
750164,-0.646062,-2.057827,11.126625,-5.593750,36.390625,11.171875
750247,0.488136,-2.194218,9.698110,34.718750,-8.296875,28.203125
750330,0.543171,-2.409572,10.095319,-3.234375,-36.828125,1.265625
750414,0.019143,-2.108077,10.411171,-22.375000,-30.328125,-15.343750
750497,-0.567099,-1.856830,10.896914,-15.953125,7.703125,-7.625000
750580,0.803988,-2.050649,9.707681,-9.734375,-46.296875,6.875000
750664,0.835095,-1.655833,9.540184,0.078125,-88.281250,-1.375000
750747,-0.351745,-1.612762,10.590633,13.468750,-64.343750,4.296875
750830,-1.117448,-2.364109,12.045469,2.703125,-0.578125,20.593750
750914,-0.887737,-3.177668,12.471391,-47.171875,33.843750,18.953125
750997,0.210568,-3.125026,11.519048,-103.843750,12.281250,-6.890625
751080,-0.122034,-1.270589,9.193224,-90.890625,-56.718750,-18.468750
751164,-0.287139,-1.366302,9.643075,25.453125,6.906250,22.953125
751247,0.540778,-2.498107,9.276973,41.531250,6.046875,32.453125
751330,-0.385244,-1.339981,9.071190,-31.781250,-9.234375,-29.937500
751414,-0.356531,-1.244268,8.135597,-5.625000,19.906250,-19.062500
751497,-0.212961,-1.433301,8.173882,52.468750,54.218750,30.171875
751580,0.344566,-2.151148,9.454042,-34.421875,-23.906250,-19.609375
751664,0.225722,-1.969293,9.420144,-16.679679,-16.877601,-18.138020
751747,0.106879,-1.787438,9.386245,1.062517,-9.848952,-16.666665
751830,-0.011965,-1.605584,9.352347,18.804713,-2.820302,-15.195310
751914,-0.130808,-1.423729,9.318449,36.546909,4.208347,-13.723956
751997,-0.249652,-1.241874,9.284550,54.289105,11.236996,-12.252601
752080,-0.368495,-1.060020,9.250652,72.031250,18.265625,-10.781250
752164,0.169890,-3.615555,10.420742,-89.234375,-0.031250,-3.515625
752247,0.311067,-1.361516,10.798808,-57.921875,-23.750000,-9.390625
752330,-0.545564,-2.952743,10.004391,38.187500,60.593750,11.515625
752414,0.095713,-0.244068,10.064212,9.484375,-35.328125,-17.968750
752497,0.820738,-1.627119,11.478370,-40.125000,-13.531250,-7.687500
752580,-0.512064,-0.662812,13.115061,64.000000,12.531250,-27.781250
752664,-0.040678,-3.572484,10.959128,36.656250,35.593750,-22.687500
752747,-0.126820,-3.349952,10.889736,-18.781250,72.906250,21.828125
752830,-0.273380,-2.176273,10.956735,24.441406,65.859375,27.253906
752914,-0.419940,-1.002593,11.023734,67.664062,58.812500,32.679688
752997,-0.566501,0.171086,11.090733,110.886719,51.765625,38.105469
753080,-0.713061,1.344766,11.157732,154.109375,44.718750,43.531250
753164,0.593420,-0.729811,9.154939,196.937500,1.312500,43.031250
753247,0.679562,-2.663212,7.326823,134.437500,-46.015625,21.265625
753330,0.387637,-3.323631,7.092326,9.296875,-57.546875,-2.078125
753414,-0.270389,-4.149154,7.872386,-125.812500,-50.234375,-20.281250
753497,-0.282353,-3.969693,9.444471,-188.234375,-47.328125,-27.375000
753580,0.110070,0.105284,10.963913,1.203125,-25.593750,-6.546875
753664,-0.344566,0.588634,10.492527,90.359375,0.093750,0.562500
753747,-0.385244,-0.727418,9.662218,95.015625,22.921875,3.421875
753830,-0.119641,-2.407180,9.178867,31.562500,31.421875,3.453125
753914,0.050249,-3.579663,9.564112,-50.375000,21.593750,0.640625
753997,0.114855,-2.232503,10.707881,-126.296875,-42.921875,-18.843750
754080,0.124427,0.758525,8.800802,-226.140625,-31.671875,-13.031250
754164,-0.552742,-0.390030,9.858429,294.421875,6.843750,2.515625
754247,-0.265603,-5.589634,9.913464,113.187500,15.671875,18.656250
754330,0.165105,-7.460821,8.764909,-144.031250,2.062500,12.343750
754414,0.334995,-5.670990,8.439485,-289.312500,-18.890625,-5.406250
754497,-0.351745,3.486343,9.671789,-7.265625,-14.593750,-11.765625
754580,-0.655633,-0.299103,10.992627,11.375000,42.515625,31.656250
754664,-0.236889,-2.916851,10.451849,254.562500,55.718750,39.718750
754747,0.325424,-5.505885,8.554341,-73.500000,-7.328125,26.109375
754830,0.610170,-5.032106,7.542177,-178.015625,-25.437500,14.031250
754914,0.081356,-3.036492,9.209974,-135.984375,3.812500,20.906250
754997,-0.581456,1.610370,10.786844,207.000000,29.109375,6.171875
755080,0.138784,-7.092326,10.229317,-251.734375,-21.062500,-30.265625
755164,-0.007178,-6.283552,10.061819,-288.265625,-31.562500,-39.484375
755247,-0.002393,2.285146,10.212567,149.593750,-20.453125,-14.750000
755330,-0.124427,3.330809,10.370493,291.750000,7.453125,-3.265625
755414,-0.258425,-2.555535,10.621740,216.468750,30.015625,-1.109375
755497,-0.026321,-2.220539,10.348958,-108.750000,-35.734375,-30.531250
755580,0.007178,-6.508477,8.221738,-218.406250,27.343750,-28.453125
755664,0.169890,-4.795216,8.181060,-291.734375,6.062500,-32.593750
755747,0.373280,-0.899701,8.015956,-177.984375,-20.812500,-23.296875
755830,0.308674,2.718246,7.475178,53.156250,-38.125000,-14.265625
755914,-0.191426,3.280560,8.140382,262.468750,-24.515625,-11.234375
755997,-0.143569,-5.864808,9.310473,-4.000000,36.796875,-13.125000
756080,0.411565,2.804388,7.288538,206.281250,-61.625000,31.093750
756164,-0.090927,1.713261,7.451250,302.187500,-48.750000,2.296875
756247,-0.490529,-1.543371,7.860422,237.984375,-15.281250,-11.875000
756330,-0.157926,-6.061020,7.204789,45.140625,4.906250,-2.578125
756414,-0.107677,-6.661618,7.846065,-175.390625,20.265625,7.921875
756497,0.026321,3.215954,10.016355,66.406250,39.546875,-5.203125
756580,-0.224925,0.392423,9.954142,-172.453125,46.625000,-11.718750
756664,0.220140,1.313660,10.839486,246.828125,25.046875,10.578125
756747,0.277567,-3.919443,11.133804,-28.578125,-11.328125,-9.171875
