t,ax,ay,az,gx,gy,gz
2.410000,-0.076271698,0.052988268,9.904960632,0.000182583,-0.000157325,0.000050619
2.430000,-0.085853614,0.052988268,9.890587807,-0.000895325,-0.000171382,0.000058542
2.450000,-0.061898828,0.048197314,9.904960632,-0.000895325,-0.000171382,0.000058542
2.491000,-0.052316912,0.048197314,9.900169373,-0.000904786,-0.000193419,0.000072576
2.511000,-0.066689789,0.057779230,9.924124718,-0.000904527,-0.000201274,0.000077404
2.532000,-0.095435530,0.057779230,9.909751892,-0.000904527,-0.000201274,0.000077404
2.572000,-0.061898828,0.052988268,9.895379066,-0.000902322,-0.000209098,0.000082176
2.611000,-0.081062660,0.052988268,9.904960632,0.000181540,0.000837765,-0.000969655
2.633000,-0.090644568,0.062570184,9.909751892,0.000202146,-0.000234725,0.000104209
2.672000,-0.061898828,0.029033486,9.900169373,0.000213896,-0.000237580,0.000108844
2.692000,-0.047525957,0.043406360,9.895379066,-0.000839077,-0.000240079,0.000113614
2.733000,-0.095435530,0.067361146,9.900169373,0.000263836,-0.000243587,0.000127159
2.773000,-0.066689789,0.048197314,9.900169373,0.000276009,-0.000243579,0.000130448
2.814000,-0.066689789,0.057779230,9.900169373,-0.000755673,-0.000239381,0.000133462
2.852000,-0.095435530,0.048197314,9.900169373,0.000328811,-0.000233212,0.000129317
2.872000,-0.071480744,0.067361146,9.900169373,0.000337357,-0.000229516,0.000125895
2.893000,-0.047525957,0.057779230,9.904960632,-0.000720082,-0.000225414,-0.000943439
2.913000,-0.057107870,0.043406360,9.895379066,-0.000712824,-0.000220722,0.000117425
2.934000,-0.081062660,0.033824444,9.900169373,-0.000712824,-0.000220722,0.001182689
2.953000,-0.085853614,0.057779230,9.900169373,-0.000712824,-0.000220722,0.001182689
2.973000,-0.081062660,0.057779230,9.900169373,0.000374503,-0.001268940,0.000104673
2.994000,-0.061898828,0.038615398,9.895379066,0.000374503,-0.001268940,0.000104673
3.014000,-0.057107870,0.052988268,9.900169373,-0.000677054,-0.000189081,0.001160856
3.054000,-0.085853614,0.052988268,9.900169373,0.000398237,-0.000171382,0.000085681
3.074000,-0.066689789,0.057779230,9.900169373,0.000398237,-0.000171382,0.000085681
3.094000,-0.057107870,0.057779230,9.904960632,0.000401630,-0.000162391,0.000080131
3.115000,-0.081062660,0.038615398,9.900169373,0.000401630,-0.000162391,0.000080131
3.155000,-0.081062660,0.067361146,9.895379066,0.000404228,-0.000128658,0.001119964
3.194000,-0.090644568,0.052988268,9.900169373,0.000404105,-0.000120416,0.000047287
3.214000,-0.037944041,0.033824444,9.900169373,0.000404073,-0.000104663,0.000030846
3.234000,-0.057107870,0.043406360,9.895379066,0.000404073,-0.000104663,0.000030846
3.254000,-0.100226484,0.062570184,9.900169373,0.000403091,0.000974928,0.000013176
3.274000,-0.090644568,0.057779230,9.900169373,0.000403091,0.000974928,0.000013176
3.296000,-0.057107870,0.033824444,9.904960632,-0.000663897,-0.000078507,-0.000004264
3.336000,-0.066689789,0.048197314,9.900169373,-0.000666052,-0.000070440,-0.001084453
3.377000,-0.081062660,0.062570184,9.904960632,-0.000667213,-0.000067648,-0.000025271
3.415000,-0.076271698,0.048197314,9.904960632,0.000396206,-0.000062443,-0.001101791
3.435000,-0.066689789,0.033824444,9.900169373,0.000395835,-0.000060896,-0.000038589
3.456000,-0.071480744,0.043406360,9.900169373,0.000394732,-0.000059335,-0.000039757
3.498000,-0.071480744,0.048197314,9.900169373,-0.000675871,-0.000056426,-0.001103725
3.537000,-0.057107870,0.043406360,9.900169373,0.000381571,-0.000055241,-0.000032370
3.557000,-0.081062660,0.043406360,9.900169373,0.000381571,-0.000055241,-0.000032370
3.596000,-0.076271698,0.072152101,9.904960632,0.000371022,-0.000055063,-0.000012699
3.617000,-0.081062660,0.057779230,9.904960632,0.000371022,-0.000055063,-0.000012699
3.637000,-0.076271698,0.043406360,9.900169373,-0.000696060,-0.000054724,-0.000004202
3.658000,-0.057107870,0.043406360,9.900169373,0.000368503,-0.000054110,-0.001060443
3.698000,-0.081062660,0.057779230,9.904960632,0.000369041,-0.000051248,0.000024508
3.736000,-0.052316912,0.081734017,9.909751892,0.000370312,-0.000046530,0.000047488
3.757000,-0.085853614,0.043406360,9.890587807,-0.000693363,-0.000040761,0.000072358
3.779000,-0.066689789,0.014660615,9.904960632,-0.000693363,-0.000040761,0.000072358
3.798000,-0.047525957,0.043406360,9.900169373,0.000372910,-0.000037529,0.000084891
3.818000,-0.100226484,0.086524971,9.914543152,0.000374370,-0.000033818,0.000097083
3.859000,-0.071480744,0.024242528,9.904960632,-0.000685726,-0.000020973,-0.000936946
3.898000,-0.066689789,0.086524971,9.904960632,-0.000683167,-0.000013836,0.000143590
3.918000,-0.076271698,0.057779230,9.890587807,-0.000681999,-0.000011332,0.000149960
3.957000,-0.071480744,0.033824444,9.900169373,0.000384862,-0.000009686,0.000155436
3.978000,-0.066689789,0.057779230,9.895379066,-0.000678006,-0.000008784,-0.000905487
4.000000,-0.061898828,0.067361146,9.900169373,0.000390594,-0.000008518,0.000163103
4.019000,-0.071480744,0.043406360,9.904960632,-0.000664932,-0.000009501,0.000168045
4.060000,-0.109808400,0.052988268,9.904960632,-0.000652233,-0.000011942,-0.000895215
4.099000,-0.047525957,0.081734017,9.900169373,-0.000645276,-0.000013528,-0.000895180
4.120000,-0.076271698,0.024242528,9.900169373,0.000427134,-0.000015277,0.000170117
4.161000,-0.061898828,0.076943055,9.900169373,0.000441476,-0.000019060,0.000171793
4.199000,-0.066689789,0.014660615,9.909751892,0.000455382,-0.000022959,0.000175992
4.220000,-0.081062660,0.033824444,9.895379066,0.000462443,0.001040390,0.000178459
4.239000,-0.066689789,0.067361146,9.904960632,-0.000588156,-0.000029261,0.000183635
4.261000,-0.081062660,0.076943055,9.904960632,-0.000580208,-0.000032058,0.001251510
4.300000,-0.095435530,0.038615398,9.900169373,-0.000571480,-0.000035169,0.000188667
4.321000,-0.047525957,0.038615398,9.900169373,-0.000561917,-0.000038496,0.000190584
4.342000,-0.033153087,0.076943055,9.904960632,0.000525684,-0.000045329,0.000192686
4.381000,-0.100226484,0.029033486,9.890587807,-0.000527021,-0.000048265,0.000193026
4.421000,-0.042734999,0.076943055,9.895379066,0.000563547,0.001012746,0.000192035
4.462000,-0.076271698,0.024242528,9.909751892,0.000586801,-0.000055718,0.000189813
4.503000,-0.114599362,0.081734017,9.909751892,-0.000451761,-0.000061351,0.000188354
4.540000,-0.042734999,0.029033486,9.900169373,0.000625948,-0.000065314,0.000188612
4.561000,-0.047525957,0.019451573,9.900169373,-0.001499513,-0.000067258,0.000189226
4.581000,-0.085853614,0.057779230,9.904960632,-0.000429736,-0.000069146,0.000189931
4.600000,-0.095435530,0.072152101,9.904960632,-0.000425442,-0.000070959,0.000190238
4.622000,-0.076271698,0.048197314,9.900169373,-0.000421086,-0.000072683,0.000189749
4.642000,-0.052316912,0.048197314,9.900169373,-0.000421086,-0.000072683,0.000189749
4.662000,-0.052316912,0.057779230,9.904960632,-0.000416434,-0.000074308,0.000188290
4.703000,-0.100226484,0.062570184,9.904960632,-0.000405508,-0.000077234,-0.000883125
4.723000,-0.128972232,0.081734017,9.890587807,0.000673856,-0.000079554,-0.000891823
4.763000,-0.033153087,0.033824444,9.904960632,0.000682450,-0.000080033,0.000169216
4.803000,-0.081062660,0.052988268,9.900169373,-0.000356629,-0.000078161,0.000160876
4.823000,-0.095435530,0.057779230,9.904960632,-0.000356629,-0.000078161,0.000160876
4.843000,-0.085853614,0.024242528,9.900169373,0.000716462,-0.000076744,-0.000905153
4.864000,-0.042734999,0.038615398,9.895379066,-0.000335534,-0.000073190,0.000161842
4.903000,-0.071480744,0.062570184,9.900169373,-0.000326385,-0.000069234,0.000167736
4.925000,-0.100226484,0.048197314,9.900169373,-0.000323017,-0.000067529,0.000171324
4.964000,-0.076271698,0.052988268,9.900169373,-0.000319994,-0.000065896,0.000174777
5.004000,-0.052316912,0.029033486,9.900169373,0.000755658,-0.000060709,0.000181860
5.044000,-0.090644568,0.072152101,9.895379066,-0.000301930,-0.000057311,0.000182543
5.083000,-0.052316912,0.043406360,9.900169373,-0.000297223,-0.000054150,0.000180128
5.105000,-0.071480744,0.048197314,9.900169373,0.000769225,-0.000052691,0.000178095
5.144000,-0.090644568,0.048197314,9.909751892,-0.000295848,-0.000051324,0.000175667
5.185000,-0.085853614,0.072152101,9.904960632,-0.000299594,-0.000048881,0.000170007
5.224000,-0.042734999,0.033824444,9.895379066,0.000756479,-0.000046837,0.000163654
5.244000,-0.052316912,0.038615398,9.904960632,0.000756479,-0.000046837,0.000163654
5.265000,-0.085853614,0.067361146,9.881006241,-0.000330192,0.001020775,0.000150434
5.284000,-0.081062660,0.052988268,9.914543152,-0.000330192,0.001020775,0.000150434
5.305000,-0.066689789,0.038615398,9.900169373,0.000718640,-0.000044099,0.000138206
5.345000,-0.066689789,0.057779230,9.895379066,0.000710490,-0.000044745,0.000131486
5.367000,-0.081062660,0.052988268,9.904960632,0.000693682,-0.000047383,0.000116860
5.405000,-0.100226484,0.052988268,9.904960632,-0.000389094,-0.000051081,0.000100553
5.426000,-0.047525957,0.052988268,9.900169373,-0.000389094,-0.000051081,0.000100553
5.465000,-0.061898828,0.043406360,9.904960632,0.000658986,-0.000053893,0.000083798
5.485000,-0.085853614,0.048197314,9.900169373,-0.000414890,-0.000054737,0.000075586
5.507000,-0.081062660,0.062570184,9.904960632,-0.000433275,-0.000055530,0.000059966
5.547000,-0.057107870,0.043406360,9.904960632,0.000623058,-0.000055563,0.000052694
5.567000,-0.061898828,0.038615398,9.900169373,0.000615044,-0.000055403,0.000045842
5.607000,-0.114599362,0.081734017,9.909751892,0.000601312,-0.000054637,0.000033512
5.648000,-0.052316912,0.033824444,9.904960632,0.000583000,-0.000052785,-0.001045769
5.668000,-0.028362129,0.024242528,9.895379066,0.000578098,-0.000052068,0.000017302
5.688000,-0.066689789,0.052988268,9.900169373,0.000573645,0.001013932,0.000016910
5.708000,-0.095435530,0.067361146,9.900169373,0.000569015,-0.000050742,0.000018183
5.748000,-0.057107870,0.033824444,9.900169373,0.000558292,-0.000050969,0.000024599
5.787000,-0.071480744,0.067361146,9.900169373,0.000546878,-0.000052785,0.000034558
5.808000,-0.081062660,0.067361146,9.904960632,0.000540757,-0.000053636,0.000040355
5.828000,-0.100226484,0.052988268,9.909751892,0.000540757,-0.000053636,0.000040355
5.868000,-0.061898828,0.048197314,9.904960632,0.000527016,-0.000054484,0.000052771
5.908000,-0.061898828,0.048197314,9.900169373,0.000512198,-0.000054451,0.000065447
5.929000,-0.090644568,0.043406360,9.904960632,-0.000560203,-0.000054189,0.000071638
5.969000,-0.052316912,0.048197314,9.900169373,0.000484532,-0.000052754,0.000088834
6.009000,-0.081062660,0.048197314,9.904960632,0.000477927,-0.000052137,0.000093964
6.050000,-0.081062660,0.057779230,9.904960632,0.000455479,-0.000050123,0.000107240
6.070000,-0.095435530,0.052988268,9.900169373,0.000447080,-0.000049441,0.000110941
6.109000,-0.052316912,0.052988268,9.895379066,0.000438359,-0.000048772,0.000114282
6.130000,-0.057107870,0.048197314,9.904960632,0.000429185,-0.000048122,-0.000947987
6.169000,-0.071480744,0.043406360,9.900169373,0.000397466,-0.000046347,0.000123421
6.189000,-0.066689789,0.033824444,9.900169373,0.000397466,-0.000046347,0.000123421
6.209000,-0.061898828,0.057779230,9.900169373,-0.000680075,-0.000045825,0.000123495
6.229000,-0.066689789,0.067361146,9.900169373,-0.000704941,-0.000044156,0.000120307
6.250000,-0.066689789,0.038615398,9.909751892,0.000349012,-0.000042653,0.000117442
6.270000,-0.081062660,0.043406360,9.900169373,-0.000726455,-0.000040779,0.000113961
6.311000,-0.100226484,0.072152101,9.900169373,0.000321579,-0.000036255,-0.000959524
6.351000,-0.042734999,0.024242528,9.900169373,0.000308265,-0.000031165,0.000097529
6.391000,-0.085853614,0.072152101,9.904960632,0.000302933,-0.000028550,0.000094574
6.430000,-0.057107870,0.019451573,9.900169373,0.000290380,-0.000020918,0.000090973
6.450000,-0.066689789,0.062570184,9.904960632,0.000290380,-0.000020918,0.000090973
6.470000,-0.081062660,0.081734017,9.900169373,0.000287450,-0.000018541,0.000091131
6.510000,-0.100226484,0.038615398,9.900169373,0.000282182,-0.000012328,0.000094277
6.532000,-0.100226484,0.062570184,9.900169373,-0.000784039,-0.000011079,0.000095939
6.552000,-0.052316912,0.072152101,9.895379066,-0.000784039,-0.000011079,0.000095939
6.592000,-0.071480744,0.019451573,9.904960632,0.000279648,-0.000010898,0.000101999
6.611000,-0.090644568,0.048197314,9.900169373,0.000279648,-0.000010898,0.000101999
6.633000,-0.071480744,0.067361146,9.900169373,-0.000783390,-0.001078126,0.000107747
6.652000,-0.052316912,0.057779230,9.900169373,-0.000783390,-0.001078126,0.000107747
6.672000,-0.057107870,0.033824444,9.904960632,-0.000780603,-0.000014091,0.000110747
6.692000,-0.066689789,0.038615398,9.900169373,0.000289038,-0.000015071,0.000113506
6.712000,-0.095435530,0.072152101,9.904960632,0.000295147,0.001049590,0.000116023
6.732000,-0.119390309,0.081734017,9.900169373,-0.000762647,-0.000016106,0.000118302
6.773000,-0.033153087,0.019451573,9.904960632,-0.000746082,-0.000017566,0.000122167
6.812000,-0.081062660,0.057779230,9.900169373,0.000335609,-0.000019914,0.000125330
6.834000,-0.095435530,0.086524971,9.900169373,-0.000721498,-0.000021297,0.000127132
6.874000,-0.052316912,0.019451573,9.900169373,0.000360472,-0.000024276,-0.000934512
6.914000,-0.076271698,0.081734017,9.900169373,0.000379369,-0.000027334,0.000132419
6.953000,-0.100226484,0.038615398,9.909751892,-0.000658109,-0.000031684,0.000133409
6.993000,-0.057107870,0.048197314,9.904960632,-0.000650604,-0.000033011,-0.000931775
7.035000,-0.076271698,0.062570184,9.871423721,0.000428783,-0.000035273,0.000134275
7.075000,-0.057107870,0.019451573,9.952870369,-0.000616201,-0.000035956,-0.000923980
7.115000,-0.057107870,0.057779230,9.904960632,-0.000605639,-0.000037898,0.001214185
7.134000,-0.109808400,0.096106887,9.885796547,-0.000605639,-0.000037898,0.001214185
7.154000,-0.105017439,0.081734017,9.900169373,0.000469098,-0.000041918,0.000156926
7.174000,-0.100226484,0.057779230,9.900169373,0.000469098,-0.000041918,0.000156926
7.196000,-0.090644568,0.043406360,9.914543152,0.000477232,-0.000048613,-0.000901882
7.234000,-0.028362129,0.048197314,9.919333458,-0.000582802,0.001008509,0.000169023
7.254000,-0.076271698,0.043406360,9.890587807,-0.000582802,0.001008509,0.000169023
7.275000,-0.109808400,0.062570184,9.904960632,-0.000581460,-0.000060712,0.000172051
7.295000,-0.071480744,0.052988268,9.890587807,0.000484556,-0.000064841,0.000175178
7.334000,-0.057107870,0.043406360,9.900169373,0.000482913,-0.000078268,0.000182750
7.355000,-0.090644568,0.048197314,9.900169373,0.000480302,-0.000082797,0.000184245
7.375000,-0.081062660,0.057779230,9.895379066,0.000476255,-0.000087241,0.000185142
7.396000,-0.076271698,0.062570184,9.904960632,0.000476255,-0.000087241,0.000185142
7.436000,-0.090644568,0.052988268,9.904960632,0.000464555,-0.000095680,0.000184454
7.455000,-0.095435530,0.009869657,9.914543152,0.000449810,-0.000103299,0.000180976
7.476000,-0.042734999,0.043406360,9.900169373,0.000449810,-0.000103299,0.000180976
7.516000,-0.081062660,0.067361146,9.900169373,-0.000641544,-0.000112869,0.000171799
7.536000,-0.090644568,0.067361146,9.900169373,-0.000650947,-0.000115539,0.000166927
7.557000,-0.085853614,0.024242528,9.904960632,-0.000659882,-0.000117800,0.000161051
7.577000,-0.033153087,0.038615398,9.909751892,-0.000659882,-0.000117800,0.000161051
7.617000,-0.109808400,0.062570184,9.909751892,0.000385821,0.000946717,0.000138989
7.637000,-0.138554141,0.057779230,9.900169373,0.000385821,0.000946717,0.000138989
7.678000,-0.013989257,0.038615398,9.900169373,-0.000693159,-0.000112664,0.000114193
7.718000,-0.105017439,0.057779230,9.904960632,0.000367820,-0.000110479,0.000107830
7.758000,-0.042734999,0.038615398,9.900169373,-0.000703471,-0.000106113,-0.000967075
7.798000,-0.081062660,0.057779230,9.909751892,-0.000705116,-0.001166469,0.000091613
7.837000,-0.081062660,0.062570184,9.909751892,0.000361792,-0.000094051,0.000088787
7.877000,-0.076271698,0.043406360,9.909751892,0.000364243,-0.000089386,0.000088524
7.897000,-0.076271698,0.038615398,9.904960632,0.000372246,0.000986644,0.000089725
7.918000,-0.061898828,0.062570184,9.904960632,0.000383114,-0.000067654,0.000092581
7.937000,-0.071480744,0.086524971,9.900169373,0.000383114,-0.000067654,0.000092581
7.958000,-0.081062660,0.057779230,9.904960632,-0.000668260,-0.000058511,0.000096447
7.978000,-0.066689789,0.014660615,9.909751892,-0.000659820,-0.000054659,0.000098596
7.998000,-0.057107870,0.029033486,9.904960632,-0.000659820,-0.000054659,0.000098596
8.018000,-0.076271698,0.062570184,9.900169373,0.000425842,0.001016976,0.000103068
8.040000,-0.090644568,0.072152101,9.904960632,0.000425842,0.001016976,0.000103068
8.078000,-0.061898828,0.048197314,9.895379066,0.000458674,-0.000043506,0.000109650
8.098000,-0.071480744,0.067361146,9.895379066,0.000458674,-0.000043506,0.000109650
8.119000,-0.071480744,0.052988268,9.900169373,-0.000597123,-0.000043476,-0.000953561
8.140000,-0.057107870,0.038615398,9.900169373,0.000484353,-0.000044979,0.000116235
8.180000,-0.081062660,0.057779230,9.904960632,0.000496995,-0.000046574,0.000121254
8.219000,-0.085853614,0.052988268,9.914543152,0.000501473,-0.000047104,0.000122861
8.241000,-0.085853614,0.062570184,9.895379066,-0.000559902,-0.000047730,0.000123779
8.279000,-0.066689789,0.057779230,9.909751892,-0.000562800,-0.000047897,0.000121639
8.301000,-0.076271698,0.038615398,9.895379066,-0.000562800,-0.000047897,0.000121639
8.321000,-0.076271698,0.038615398,9.904960632,0.000495572,-0.000048478,0.000116087
8.361000,-0.081062660,0.067361146,9.900169373,-0.000574339,-0.000049405,0.000112401
8.380000,-0.071480744,0.057779230,9.904960632,-0.000585074,-0.000052282,0.000103927
8.401000,-0.076271698,0.048197314,9.904960632,-0.000585074,-0.000052282,0.000103927
8.442000,-0.037944041,0.057779230,9.895379066,0.000465960,-0.000056416,0.001155372
8.482000,-0.100226484,0.038615398,9.895379066,-0.000606933,-0.000059017,0.000080355
8.521000,-0.066689789,0.067361146,9.924124718,0.000449819,0.001002883,0.000069395
8.542000,-0.042734999,0.048197314,9.919333458,0.000445147,-0.000064688,0.000063715
8.561000,-0.071480744,0.033824444,9.871423721,0.000445147,-0.000064688,0.000063715
8.581000,-0.095435530,0.057779230,9.909751892,-0.000624921,-0.000067533,-0.001007225
8.604000,-0.081062660,0.076943055,9.890587807,-0.000629764,0.000994476,0.000052599
8.642000,-0.076271698,0.024242528,9.914543152,-0.000641995,0.000981333,0.000039387
8.683000,-0.076271698,0.076943055,9.895379066,-0.000644696,-0.000090073,0.000035411
8.722000,-0.081062660,0.057779230,9.900169373,-0.000646239,-0.000105769,0.000027897
8.741000,-0.052316912,0.000287743,9.900169373,0.000420993,-0.000114435,0.000024418
8.762000,-0.052316912,0.014660615,9.890587807,-0.000634384,0.000933578,0.000018110
8.782000,-0.085853614,0.072152101,9.904960632,-0.000634384,0.000933578,0.000018110
8.822000,-0.076271698,0.043406360,9.900169373,-0.000610078,-0.000157605,-0.001054872
8.843000,-0.042734999,0.038615398,9.895379066,-0.000610078,-0.000157605,-0.001054872
8.883000,-0.090644568,0.067361146,9.900169373,0.000474639,-0.000175001,0.000007139
8.904000,-0.090644568,0.057779230,9.904960632,-0.000570150,-0.000191620,0.000006605
8.943000,-0.066689789,0.048197314,9.895379066,0.000504749,-0.000199895,-0.001058105
8.962000,-0.066689789,0.052988268,9.909751892,-0.000542930,-0.000215798,0.000010345
8.982000,-0.076271698,0.052988268,9.904960632,-0.000542930,-0.000215798,0.000010345
